"Plot Title: Hobo Station 1 (1,2,3,14,15)"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20310541, SEN S/N: 20316329, LBL: 434)","Water Content, m³/m³ (LGR S/N: 20310541, SEN S/N: 20316331, LBL: 1546)","Water Content, m³/m³ (LGR S/N: 20310541, SEN S/N: 20316335, LBL: 425)","Water Content, m³/m³ (LGR S/N: 20310541, SEN S/N: 20316336, LBL: 417)","Water Content, m³/m³ (LGR S/N: 20310541, SEN S/N: 20316338, LBL: 423)"
1,04/03/20 02:28:28 PM,0.2887,0.3095,0.3277,0.1816,0.2973
2,04/03/20 03:28:28 PM,0.2901,0.3106,0.3282,0.1836,0.2979
3,04/03/20 04:28:28 PM,0.2904,0.3110,0.3286,0.1849,0.2990
4,04/03/20 05:28:28 PM,0.2904,0.3113,0.3290,0.1859,0.2990
5,04/03/20 06:28:28 PM,0.2908,0.3118,0.3290,0.1862,0.2990
6,04/03/20 07:28:28 PM,0.2911,0.3113,0.3290,0.1859,0.2990
7,04/03/20 08:28:28 PM,0.2908,0.3110,0.3286,0.1862,0.2987
8,04/03/20 09:28:28 PM,0.2908,0.3110,0.3282,0.1859,0.2984
9,04/03/20 10:28:28 PM,0.2904,0.3102,0.3277,0.1859,0.2984
10,04/03/20 11:28:28 PM,0.2904,0.3098,0.3277,0.1853,0.2979
11,04/04/20 12:28:28 AM,0.2904,0.3095,0.3274,0.1853,0.2979
12,04/04/20 01:28:28 AM,0.2901,0.3095,0.3269,0.1853,0.2979
13,04/04/20 02:28:28 AM,0.2901,0.3092,0.3269,0.1859,0.2979
14,04/04/20 03:28:28 AM,0.2901,0.3095,0.3265,0.1859,0.2984
15,04/04/20 04:28:28 AM,0.2901,0.3092,0.3265,0.1859,0.2984
16,04/04/20 05:28:28 AM,0.2901,0.3095,0.3265,0.1862,0.2984
17,04/04/20 06:28:28 AM,0.2898,0.3092,0.3261,0.1866,0.2979
18,04/04/20 07:28:28 AM,0.2901,0.3095,0.3261,0.1872,0.2984
19,04/04/20 08:28:28 AM,0.2901,0.3095,0.3261,0.1876,0.2984
20,04/04/20 09:28:28 AM,0.2901,0.3095,0.3261,0.1881,0.2984
21,04/04/20 10:28:28 AM,0.2901,0.3095,0.3261,0.1881,0.2984
22,04/04/20 11:28:28 AM,0.2901,0.3095,0.3261,0.1885,0.2984
23,04/04/20 12:28:28 PM,0.2904,0.3098,0.3265,0.1885,0.2990
24,04/04/20 01:28:28 PM,0.2904,0.3095,0.3269,0.1881,0.2994
25,04/04/20 02:28:28 PM,0.2911,0.3102,0.3269,0.1885,0.3001
26,04/04/20 03:28:28 PM,0.2914,0.3102,0.3274,0.1891,0.3008
27,04/04/20 04:28:28 PM,0.2919,0.3106,0.3277,0.1895,0.3008
28,04/04/20 05:28:28 PM,0.2922,0.3106,0.3277,0.1898,0.3008
29,04/04/20 06:28:28 PM,0.2922,0.3106,0.3277,0.1904,0.3008
30,04/04/20 07:28:28 PM,0.2922,0.3106,0.3277,0.1898,0.3008
31,04/04/20 08:28:28 PM,0.2925,0.3106,0.3277,0.1895,0.3005
32,04/04/20 09:28:28 PM,0.2925,0.3102,0.3274,0.1895,0.3005
33,04/04/20 10:28:28 PM,0.2922,0.3102,0.3269,0.1898,0.3005
34,04/04/20 11:28:28 PM,0.2919,0.3095,0.3265,0.1895,0.3001
35,04/05/20 12:28:28 AM,0.2914,0.3092,0.3265,0.1895,0.3001
36,04/05/20 01:28:28 AM,0.2914,0.3092,0.3265,0.1895,0.2997
37,04/05/20 02:28:28 AM,0.2914,0.3092,0.3265,0.1891,0.2994
38,04/05/20 03:28:28 AM,0.2911,0.3084,0.3261,0.1885,0.2994
39,04/05/20 04:28:28 AM,0.2911,0.3087,0.3256,0.1885,0.2994
40,04/05/20 05:28:28 AM,0.2911,0.3080,0.3261,0.1885,0.2997
41,04/05/20 06:28:28 AM,0.2911,0.3084,0.3256,0.1885,0.2994
42,04/05/20 07:28:28 AM,0.2911,0.3080,0.3256,0.1885,0.2997
43,04/05/20 08:28:28 AM,0.2908,0.3084,0.3261,0.1881,0.2997
44,04/05/20 09:28:28 AM,0.2908,0.3080,0.3261,0.1881,0.2997
45,04/05/20 10:28:28 AM,0.2911,0.3080,0.3256,0.1891,0.3001
46,04/05/20 11:28:28 AM,0.2911,0.3084,0.3256,0.1885,0.3001
47,04/05/20 12:28:28 PM,0.2908,0.3084,0.3256,0.1885,0.2997
48,04/05/20 01:28:28 PM,0.2908,0.3077,0.3256,0.1885,0.2997
49,04/05/20 02:28:28 PM,0.2908,0.3080,0.3256,0.1885,0.2997
50,04/05/20 03:28:28 PM,0.2908,0.3077,0.3256,0.1885,0.2994
51,04/05/20 04:28:28 PM,0.2911,0.3077,0.3265,0.1895,0.2997
52,04/05/20 05:28:28 PM,0.2911,0.3072,0.3269,0.1898,0.2997
53,04/05/20 06:28:28 PM,0.2908,0.3077,0.3269,0.1898,0.2994
54,04/05/20 07:28:28 PM,0.2908,0.3077,0.3269,0.1895,0.2994
55,04/05/20 08:28:28 PM,0.2908,0.3072,0.3269,0.1898,0.2994
56,04/05/20 09:28:28 PM,0.2908,0.3077,0.3269,0.1898,0.2997
57,04/05/20 10:28:28 PM,0.2904,0.3077,0.3269,0.1895,0.2994
58,04/05/20 11:28:28 PM,0.2919,0.3098,0.3380,0.1917,0.2994
59,04/06/20 12:28:28 AM,0.2922,0.3317,0.3746,0.2156,0.2994
60,04/06/20 01:28:28 AM,0.3758,0.3605,0.3978,0.2367,0.3211
61,04/06/20 02:28:28 AM,0.4074,0.3716,0.4029,0.2468,0.3441
62,04/06/20 03:28:28 AM,0.4135,0.3978,0.4036,0.2719,0.3632
63,04/06/20 04:28:28 AM,0.4041,0.3811,0.3971,0.2796,0.3628
64,04/06/20 05:28:28 AM,0.4055,0.3804,0.3959,0.2868,0.3666
65,04/06/20 06:28:28 AM,0.3915,0.3655,0.3847,0.2793,0.3594
66,04/06/20 07:28:28 AM,0.3854,0.3616,0.3816,0.2766,0.3563
67,04/06/20 08:28:28 AM,0.3834,0.3611,0.3804,0.2763,0.3553
68,04/06/20 09:28:28 AM,0.3834,0.3616,0.3816,0.2770,0.3557
69,04/06/20 10:28:28 AM,0.3816,0.3611,0.3798,0.2763,0.3553
70,04/06/20 11:28:28 AM,0.3798,0.3590,0.3769,0.2749,0.3537
71,04/06/20 12:28:28 PM,0.3775,0.3578,0.3746,0.2736,0.3526
72,04/06/20 01:28:28 PM,0.3762,0.3553,0.3734,0.2726,0.3511
73,04/06/20 02:28:28 PM,0.3746,0.3537,0.3729,0.2712,0.3506
74,04/06/20 03:28:28 PM,0.3729,0.3531,0.3711,0.2701,0.3496
75,04/06/20 04:28:28 PM,0.3711,0.3511,0.3705,0.2691,0.3481
76,04/06/20 05:28:28 PM,0.3694,0.3500,0.3699,0.2684,0.3466
77,04/06/20 06:28:28 PM,0.3683,0.3486,0.3688,0.2677,0.3457
78,04/06/20 07:28:28 PM,0.3666,0.3481,0.3671,0.2670,0.3447
79,04/06/20 08:28:28 PM,0.3655,0.3476,0.3666,0.2666,0.3447
80,04/06/20 09:28:28 PM,0.3649,0.3466,0.3660,0.2657,0.3437
81,04/06/20 10:28:28 PM,0.3638,0.3461,0.3649,0.2653,0.3427
82,04/06/20 11:28:28 PM,0.3628,0.3461,0.3638,0.2650,0.3418
83,04/07/20 12:28:28 AM,0.3622,0.3457,0.3638,0.2646,0.3418
84,04/07/20 01:28:28 AM,0.3611,0.3451,0.3632,0.2642,0.3412
85,04/07/20 02:28:28 AM,0.3605,0.3447,0.3628,0.2639,0.3408
86,04/07/20 03:28:28 AM,0.3600,0.3447,0.3622,0.2639,0.3408
87,04/07/20 04:28:28 AM,0.3594,0.3447,0.3622,0.2635,0.3403
88,04/07/20 05:28:28 AM,0.3584,0.3441,0.3616,0.2632,0.3399
89,04/07/20 06:28:28 AM,0.3578,0.3437,0.3611,0.2632,0.3393
90,04/07/20 07:28:28 AM,0.3578,0.3437,0.3605,0.2628,0.3389
91,04/07/20 08:28:28 AM,0.3573,0.3437,0.3605,0.2628,0.3389
92,04/07/20 09:28:28 AM,0.3573,0.3441,0.3611,0.2624,0.3393
93,04/07/20 10:28:28 AM,0.3573,0.3441,0.3611,0.2624,0.3399
94,04/07/20 11:28:28 AM,0.3578,0.3441,0.3611,0.2621,0.3399
95,04/07/20 12:28:28 PM,0.3578,0.3437,0.3622,0.2621,0.3403
96,04/07/20 01:28:28 PM,0.3584,0.3427,0.3622,0.2618,0.3403
97,04/07/20 02:28:28 PM,0.3578,0.3432,0.3622,0.2615,0.3399
98,04/07/20 03:28:28 PM,0.3594,0.3437,0.3622,0.2628,0.3403
99,04/07/20 04:28:28 PM,0.3605,0.3437,0.3622,0.2639,0.3408
100,04/07/20 05:28:28 PM,0.3622,0.3447,0.3628,0.2664,0.3412
101,04/07/20 06:28:28 PM,0.3729,0.3660,0.3683,0.2790,0.3471
102,04/07/20 07:28:28 PM,0.3793,0.3716,0.3729,0.2837,0.3516
103,04/07/20 08:28:28 PM,0.3872,0.3822,0.3811,0.2861,0.3584
104,04/07/20 09:28:28 PM,0.3895,0.3758,0.3847,0.2844,0.3600
105,04/07/20 10:28:28 PM,0.3915,0.3716,0.3859,0.2850,0.3605
106,04/07/20 11:28:28 PM,0.3847,0.3594,0.3798,0.2796,0.3553
107,04/08/20 12:28:28 AM,0.3804,0.3568,0.3758,0.2766,0.3526
108,04/08/20 01:28:28 AM,0.3769,0.3547,0.3740,0.2746,0.3511
109,04/08/20 02:28:28 AM,0.3746,0.3526,0.3722,0.2729,0.3496
110,04/08/20 03:28:28 AM,0.3729,0.3521,0.3705,0.2715,0.3486
111,04/08/20 04:28:28 AM,0.3716,0.3516,0.3699,0.2705,0.3476
112,04/08/20 05:28:28 AM,0.3699,0.3506,0.3683,0.2694,0.3466
113,04/08/20 06:28:28 AM,0.3688,0.3500,0.3683,0.2691,0.3461
114,04/08/20 07:28:28 AM,0.3677,0.3496,0.3677,0.2684,0.3457
115,04/08/20 08:28:28 AM,0.3671,0.3490,0.3671,0.2680,0.3451
116,04/08/20 09:28:28 AM,0.3666,0.3486,0.3666,0.2677,0.3447
117,04/08/20 10:28:28 AM,0.3655,0.3486,0.3660,0.2673,0.3441
118,04/08/20 11:28:28 AM,0.3655,0.3476,0.3666,0.2666,0.3441
119,04/08/20 12:28:28 PM,0.3649,0.3481,0.3660,0.2666,0.3432
120,04/08/20 01:28:28 PM,0.3649,0.3481,0.3660,0.2664,0.3441
121,04/08/20 02:28:28 PM,0.3643,0.3471,0.3655,0.2660,0.3437
122,04/08/20 03:28:28 PM,0.3643,0.3466,0.3655,0.2657,0.3432
123,04/08/20 04:28:28 PM,0.3638,0.3461,0.3655,0.2653,0.3432
124,04/08/20 05:28:28 PM,0.3628,0.3461,0.3649,0.2650,0.3427
125,04/08/20 06:28:28 PM,0.3622,0.3457,0.3643,0.2646,0.3418
126,04/08/20 07:28:28 PM,0.3616,0.3451,0.3638,0.2642,0.3418
127,04/08/20 08:28:28 PM,0.3616,0.3451,0.3632,0.2639,0.3418
128,04/08/20 09:28:28 PM,0.3605,0.3447,0.3632,0.2635,0.3408
129,04/08/20 10:28:28 PM,0.3605,0.3447,0.3622,0.2632,0.3408
130,04/08/20 11:28:28 PM,0.3600,0.3447,0.3622,0.2628,0.3403
131,04/09/20 12:28:28 AM,0.3594,0.3441,0.3616,0.2628,0.3403
132,04/09/20 01:28:28 AM,0.3594,0.3437,0.3611,0.2621,0.3399
133,04/09/20 02:28:28 AM,0.3611,0.3457,0.3622,0.2635,0.3408
134,04/09/20 03:28:28 AM,0.3688,0.3542,0.3677,0.2712,0.3457
135,04/09/20 04:28:28 AM,0.3740,0.3578,0.3722,0.2759,0.3496
136,04/09/20 05:28:28 AM,0.3751,0.3590,0.3746,0.2773,0.3506
137,04/09/20 06:28:28 AM,0.3758,0.3578,0.3740,0.2773,0.3511
138,04/09/20 07:28:28 AM,0.3751,0.3573,0.3740,0.2766,0.3511
139,04/09/20 08:28:28 AM,0.3751,0.3573,0.3740,0.2770,0.3511
140,04/09/20 09:28:28 AM,0.3751,0.3573,0.3740,0.2763,0.3511
141,04/09/20 10:28:28 AM,0.3793,0.3622,0.3769,0.2806,0.3537
142,04/09/20 11:28:28 AM,0.3840,0.3666,0.3804,0.2837,0.3568
143,04/09/20 12:28:28 PM,0.3872,0.3677,0.3829,0.2844,0.3578
144,04/09/20 01:28:28 PM,0.3877,0.3671,0.3834,0.2840,0.3584
145,04/09/20 02:28:28 PM,0.3865,0.3638,0.3816,0.2827,0.3573
146,04/09/20 03:28:28 PM,0.3847,0.3622,0.3804,0.2810,0.3563
147,04/09/20 04:28:28 PM,0.3840,0.3605,0.3798,0.2803,0.3553
148,04/09/20 05:28:28 PM,0.3834,0.3611,0.3793,0.2800,0.3553
149,04/09/20 06:28:28 PM,0.3829,0.3600,0.3787,0.2793,0.3547
150,04/09/20 07:28:28 PM,0.3811,0.3590,0.3775,0.2780,0.3537
151,04/09/20 08:28:28 PM,0.3793,0.3573,0.3762,0.2766,0.3526
152,04/09/20 09:28:28 PM,0.3780,0.3573,0.3758,0.2759,0.3521
153,04/09/20 10:28:28 PM,0.3775,0.3557,0.3751,0.2756,0.3511
154,04/09/20 11:28:28 PM,0.3762,0.3547,0.3746,0.2749,0.3506
155,04/10/20 12:28:28 AM,0.3751,0.3547,0.3734,0.2746,0.3500
156,04/10/20 01:28:28 AM,0.3746,0.3542,0.3729,0.2736,0.3496
157,04/10/20 02:28:28 AM,0.3740,0.3542,0.3722,0.2736,0.3490
158,04/10/20 03:28:28 AM,0.3740,0.3547,0.3729,0.2743,0.3496
159,04/10/20 04:28:28 AM,0.3740,0.3547,0.3729,0.2746,0.3500
160,04/10/20 05:28:28 AM,0.3740,0.3542,0.3729,0.2749,0.3500
161,04/10/20 06:28:28 AM,0.3734,0.3537,0.3722,0.2743,0.3496
162,04/10/20 07:28:28 AM,0.3729,0.3537,0.3716,0.2739,0.3490
163,04/10/20 08:28:28 AM,0.3716,0.3526,0.3705,0.2732,0.3490
164,04/10/20 09:28:28 AM,0.3705,0.3521,0.3699,0.2726,0.3486
165,04/10/20 10:28:28 AM,0.3699,0.3516,0.3699,0.2722,0.3481
166,04/10/20 11:28:28 AM,0.3694,0.3511,0.3694,0.2715,0.3476
167,04/10/20 12:28:28 PM,0.3694,0.3506,0.3584,0.2708,0.3476
168,04/10/20 01:28:28 PM,0.3688,0.3500,0.3584,0.2701,0.3418
169,04/10/20 02:28:28 PM,0.3688,0.3500,0.3584,0.2698,0.3422
170,04/10/20 03:28:28 PM,0.3683,0.3500,0.3590,0.2694,0.3418
171,04/10/20 04:28:28 PM,0.3677,0.3486,0.3590,0.2694,0.3418
172,04/10/20 05:28:28 PM,0.3677,0.3486,0.3590,0.2687,0.3418
173,04/10/20 06:28:28 PM,0.3671,0.3486,0.3590,0.2684,0.3412
174,04/10/20 07:28:28 PM,0.3660,0.3476,0.3584,0.2680,0.3408
175,04/10/20 08:28:28 PM,0.3655,0.3471,0.3578,0.2677,0.3399
176,04/10/20 09:28:28 PM,0.3649,0.3466,0.3578,0.2673,0.3399
177,04/10/20 10:28:28 PM,0.3638,0.3461,0.3573,0.2666,0.3389
178,04/10/20 11:28:28 PM,0.3638,0.3461,0.3573,0.2664,0.3389
179,04/11/20 12:28:28 AM,0.3632,0.3457,0.3568,0.2660,0.3384
180,04/11/20 01:28:28 AM,0.3622,0.3451,0.3563,0.2657,0.3384
181,04/11/20 02:28:28 AM,0.3622,0.3451,0.3563,0.2650,0.3376
182,04/11/20 03:28:28 AM,0.3611,0.3447,0.3557,0.2646,0.3376
183,04/11/20 04:28:28 AM,0.3611,0.3441,0.3553,0.2642,0.3376
184,04/11/20 05:28:28 AM,0.3605,0.3447,0.3553,0.2639,0.3371
185,04/11/20 06:28:28 AM,0.3594,0.3451,0.3553,0.2639,0.3367
186,04/11/20 07:28:28 AM,0.3600,0.3447,0.3547,0.2639,0.3367
187,04/11/20 08:28:28 AM,0.3600,0.3451,0.3547,0.2635,0.3371
188,04/11/20 09:28:28 AM,0.3600,0.3447,0.3553,0.2632,0.3371
189,04/11/20 10:28:28 AM,0.3605,0.3451,0.3553,0.2632,0.3376
190,04/11/20 11:28:28 AM,0.3611,0.3447,0.3557,0.2635,0.3380
191,04/11/20 12:28:28 PM,0.3616,0.3447,0.3557,0.2642,0.3389
192,04/11/20 01:28:28 PM,0.3616,0.3441,0.3568,0.2646,0.3393
193,04/11/20 02:28:28 PM,0.3622,0.3441,0.3573,0.2650,0.3393
194,04/11/20 03:28:28 PM,0.3622,0.3447,0.3578,0.2653,0.3393
195,04/11/20 04:28:28 PM,0.3622,0.3451,0.3584,0.2653,0.3393
196,04/11/20 05:28:28 PM,0.3622,0.3447,0.3584,0.2653,0.3389
197,04/11/20 06:28:28 PM,0.3611,0.3441,0.3578,0.2653,0.3389
198,04/11/20 07:28:28 PM,0.3600,0.3441,0.3573,0.2646,0.3376
199,04/11/20 08:28:28 PM,0.3600,0.3432,0.3568,0.2642,0.3371
200,04/11/20 09:28:28 PM,0.3594,0.3432,0.3568,0.2632,0.3367
201,04/11/20 10:28:28 PM,0.3590,0.3427,0.3563,0.2628,0.3357
202,04/11/20 11:28:28 PM,0.3584,0.3422,0.3557,0.2624,0.3352
203,04/12/20 12:28:28 AM,0.3578,0.3422,0.3557,0.2621,0.3352
204,04/12/20 01:28:28 AM,0.3573,0.3412,0.3557,0.2618,0.3348
205,04/12/20 02:28:28 AM,0.3563,0.3412,0.3553,0.2615,0.3348
206,04/12/20 03:28:28 AM,0.3563,0.3412,0.3547,0.2615,0.3343
207,04/12/20 04:28:28 AM,0.3557,0.3408,0.3547,0.2607,0.3343
208,04/12/20 05:28:28 AM,0.3553,0.3412,0.3547,0.2604,0.3343
209,04/12/20 06:28:28 AM,0.3547,0.3408,0.3547,0.2604,0.3343
210,04/12/20 07:28:28 AM,0.3553,0.3408,0.3547,0.2600,0.3343
211,04/12/20 08:28:28 AM,0.3547,0.3403,0.3542,0.2600,0.3343
212,04/12/20 09:28:28 AM,0.3547,0.3408,0.3547,0.2596,0.3343
213,04/12/20 10:28:28 AM,0.3547,0.3408,0.3542,0.2596,0.3343
214,04/12/20 11:28:28 AM,0.3547,0.3403,0.3547,0.2592,0.3339
215,04/12/20 12:28:28 PM,0.3542,0.3403,0.3542,0.2592,0.3339
216,04/12/20 01:28:28 PM,0.3542,0.3399,0.3542,0.2589,0.3339
217,04/12/20 02:28:28 PM,0.3542,0.3403,0.3542,0.2589,0.3339
218,04/12/20 03:28:28 PM,0.3542,0.3403,0.3537,0.2589,0.3335
219,04/12/20 04:28:28 PM,0.3537,0.3399,0.3542,0.2589,0.3339
220,04/12/20 05:28:28 PM,0.3537,0.3399,0.3542,0.2589,0.3335
221,04/12/20 06:28:28 PM,0.3537,0.3399,0.3542,0.2585,0.3335
222,04/12/20 07:28:28 PM,0.3531,0.3393,0.3537,0.2585,0.3330
223,04/12/20 08:28:28 PM,0.3526,0.3389,0.3531,0.2582,0.3326
224,04/12/20 09:28:28 PM,0.3526,0.3393,0.3531,0.2582,0.3326
225,04/12/20 10:28:28 PM,0.3521,0.3389,0.3531,0.2579,0.3321
226,04/12/20 11:28:28 PM,0.3521,0.3393,0.3531,0.2579,0.3321
227,04/13/20 12:28:28 AM,0.3521,0.3389,0.3531,0.2575,0.3321
228,04/13/20 01:28:28 AM,0.3516,0.3393,0.3531,0.2571,0.3317
229,04/13/20 02:28:28 AM,0.3516,0.3384,0.3531,0.2571,0.3317
230,04/13/20 03:28:28 AM,0.3516,0.3389,0.3526,0.2567,0.3321
231,04/13/20 04:28:28 AM,0.3511,0.3384,0.3526,0.2567,0.3317
232,04/13/20 05:28:28 AM,0.3511,0.3384,0.3521,0.2564,0.3317
233,04/13/20 06:28:28 AM,0.3506,0.3389,0.3526,0.2564,0.3312
234,04/13/20 07:28:28 AM,0.3506,0.3384,0.3521,0.2564,0.3317
235,04/13/20 08:28:28 AM,0.3506,0.3380,0.3521,0.2564,0.3321
236,04/13/20 09:28:28 AM,0.3506,0.3389,0.3526,0.2560,0.3317
237,04/13/20 10:28:28 AM,0.3511,0.3389,0.3526,0.2557,0.3321
238,04/13/20 11:28:28 AM,0.3511,0.3389,0.3531,0.2557,0.3326
239,04/13/20 12:28:28 PM,0.3516,0.3389,0.3531,0.2560,0.3330
240,04/13/20 01:28:28 PM,0.3521,0.3389,0.3542,0.2567,0.3335
241,04/13/20 02:28:28 PM,0.3521,0.3389,0.3547,0.2575,0.3339
242,04/13/20 03:28:28 PM,0.3531,0.3389,0.3547,0.2582,0.3339
243,04/13/20 04:28:28 PM,0.3531,0.3393,0.3553,0.2589,0.3339
244,04/13/20 05:28:28 PM,0.3531,0.3393,0.3553,0.2585,0.3339
245,04/13/20 06:28:28 PM,0.3531,0.3393,0.3553,0.2589,0.3335
246,04/13/20 07:28:28 PM,0.3526,0.3389,0.3553,0.2589,0.3335
247,04/13/20 08:28:28 PM,0.3521,0.3389,0.3547,0.2589,0.3330
248,04/13/20 09:28:28 PM,0.3521,0.3389,0.3542,0.2589,0.3326
249,04/13/20 10:28:28 PM,0.3511,0.3380,0.3531,0.2585,0.3321
250,04/13/20 11:28:28 PM,0.3511,0.3380,0.3531,0.2582,0.3317
251,04/14/20 12:28:28 AM,0.3506,0.3376,0.3531,0.2579,0.3312
252,04/14/20 01:28:28 AM,0.3506,0.3376,0.3526,0.2575,0.3308
253,04/14/20 02:28:28 AM,0.3496,0.3371,0.3521,0.2571,0.3308
254,04/14/20 03:28:28 AM,0.3490,0.3371,0.3526,0.2567,0.3308
255,04/14/20 04:28:28 AM,0.3490,0.3371,0.3521,0.2564,0.3304
256,04/14/20 05:28:28 AM,0.3490,0.3367,0.3521,0.2560,0.3304
257,04/14/20 06:28:28 AM,0.3486,0.3371,0.3516,0.2557,0.3304
258,04/14/20 07:28:28 AM,0.3486,0.3371,0.3516,0.2553,0.3304
259,04/14/20 08:28:28 AM,0.3486,0.3371,0.3516,0.2550,0.3304
260,04/14/20 09:28:28 AM,0.3490,0.3371,0.3516,0.2550,0.3312
261,04/14/20 10:28:28 AM,0.3496,0.3371,0.3521,0.2546,0.3312
262,04/14/20 11:28:28 AM,0.3496,0.3371,0.3521,0.2546,0.3321
263,04/14/20 12:28:28 PM,0.3506,0.3371,0.3526,0.2550,0.3330
264,04/14/20 01:28:28 PM,0.3511,0.3371,0.3537,0.2557,0.3330
265,04/14/20 02:28:28 PM,0.3516,0.3371,0.3542,0.2571,0.3335
266,04/14/20 03:28:28 PM,0.3521,0.3371,0.3553,0.2575,0.3339
267,04/14/20 04:28:28 PM,0.3521,0.3376,0.3557,0.2564,0.3339
268,04/14/20 05:28:28 PM,0.3516,0.3376,0.3557,0.2564,0.3335
269,04/14/20 06:28:28 PM,0.3511,0.3371,0.3557,0.2560,0.3330
270,04/14/20 07:28:28 PM,0.3511,0.3371,0.3557,0.2553,0.3321
271,04/14/20 08:28:28 PM,0.3506,0.3367,0.3553,0.2550,0.3312
272,04/14/20 09:28:28 PM,0.3496,0.3367,0.3547,0.2542,0.3308
273,04/14/20 10:28:28 PM,0.3490,0.3361,0.3542,0.2542,0.3304
274,04/14/20 11:28:28 PM,0.3490,0.3361,0.3537,0.2538,0.3304
275,04/15/20 12:28:28 AM,0.3486,0.3352,0.3526,0.2532,0.3299
276,04/15/20 01:28:28 AM,0.3481,0.3348,0.3531,0.2528,0.3295
277,04/15/20 02:28:28 AM,0.3476,0.3352,0.3521,0.2520,0.3295
278,04/15/20 03:28:28 AM,0.3471,0.3348,0.3521,0.2516,0.3295
279,04/15/20 04:28:28 AM,0.3466,0.3348,0.3521,0.2512,0.3290
280,04/15/20 05:28:28 AM,0.3466,0.3348,0.3516,0.2509,0.3290
281,04/15/20 06:28:28 AM,0.3461,0.3348,0.3511,0.2509,0.3286
282,04/15/20 07:28:28 AM,0.3457,0.3343,0.3506,0.2509,0.3286
283,04/15/20 08:28:28 AM,0.3461,0.3352,0.3516,0.2509,0.3290
284,04/15/20 09:28:28 AM,0.3466,0.3348,0.3511,0.2505,0.3290
285,04/15/20 10:28:28 AM,0.3466,0.3348,0.3511,0.2505,0.3299
286,04/15/20 11:28:28 AM,0.3471,0.3348,0.3516,0.2505,0.3299
287,04/15/20 12:28:28 PM,0.3476,0.3343,0.3521,0.2509,0.3308
288,04/15/20 01:28:28 PM,0.3481,0.3339,0.3526,0.2520,0.3317
289,04/15/20 02:28:28 PM,0.3490,0.3343,0.3531,0.2528,0.3321
290,04/15/20 03:28:28 PM,0.3490,0.3343,0.3531,0.2532,0.3321
291,04/15/20 04:28:28 PM,0.3496,0.3343,0.3542,0.2528,0.3321
292,04/15/20 05:28:28 PM,0.3490,0.3343,0.3537,0.2532,0.3317
293,04/15/20 06:28:28 PM,0.3490,0.3343,0.3537,0.2528,0.3312
294,04/15/20 07:28:28 PM,0.3486,0.3339,0.3531,0.2520,0.3304
295,04/15/20 08:28:28 PM,0.3476,0.3335,0.3526,0.2520,0.3299
296,04/15/20 09:28:28 PM,0.3471,0.3335,0.3521,0.2512,0.3295
297,04/15/20 10:28:28 PM,0.3466,0.3330,0.3516,0.2512,0.3290
298,04/15/20 11:28:28 PM,0.3466,0.3326,0.3511,0.2509,0.3282
299,04/16/20 12:28:28 AM,0.3461,0.3321,0.3506,0.2502,0.3277
300,04/16/20 01:28:28 AM,0.3457,0.3321,0.3506,0.2498,0.3277
301,04/16/20 02:28:28 AM,0.3451,0.3317,0.3500,0.2494,0.3277
302,04/16/20 03:28:28 AM,0.3447,0.3317,0.3496,0.2487,0.3274
303,04/16/20 04:28:28 AM,0.3441,0.3317,0.3490,0.2487,0.3274
304,04/16/20 05:28:28 AM,0.3437,0.3312,0.3496,0.2483,0.3269
305,04/16/20 06:28:28 AM,0.3432,0.3308,0.3496,0.2479,0.3269
306,04/16/20 07:28:28 AM,0.3427,0.3317,0.3486,0.2475,0.3265
307,04/16/20 08:28:28 AM,0.3432,0.3317,0.3490,0.2471,0.3269
308,04/16/20 09:28:28 AM,0.3432,0.3321,0.3490,0.2471,0.3274
309,04/16/20 10:28:28 AM,0.3437,0.3317,0.3486,0.2468,0.3277
310,04/16/20 11:28:28 AM,0.3441,0.3317,0.3490,0.2468,0.3277
311,04/16/20 12:28:28 PM,0.3451,0.3312,0.3496,0.2471,0.3299
312,04/16/20 01:28:28 PM,0.3457,0.3312,0.3500,0.2479,0.3299
313,04/16/20 02:28:28 PM,0.3461,0.3308,0.3506,0.2487,0.3304
314,04/16/20 03:28:28 PM,0.3466,0.3308,0.3511,0.2494,0.3304
315,04/16/20 04:28:28 PM,0.3466,0.3312,0.3526,0.2498,0.3304
316,04/16/20 05:28:28 PM,0.3461,0.3312,0.3511,0.2490,0.3299
317,04/16/20 06:28:28 PM,0.3461,0.3312,0.3516,0.2490,0.3299
318,04/16/20 07:28:28 PM,0.3461,0.3312,0.3521,0.2483,0.3299
319,04/16/20 08:28:28 PM,0.3457,0.3312,0.3516,0.2487,0.3295
320,04/16/20 09:28:28 PM,0.3447,0.3304,0.3506,0.2483,0.3286
321,04/16/20 10:28:28 PM,0.3441,0.3299,0.3506,0.2475,0.3282
322,04/16/20 11:28:28 PM,0.3437,0.3299,0.3496,0.2475,0.3277
323,04/17/20 12:28:28 AM,0.3432,0.3295,0.3496,0.2464,0.3274
324,04/17/20 01:28:28 AM,0.3427,0.3290,0.3490,0.2456,0.3269
325,04/17/20 02:28:28 AM,0.3422,0.3290,0.3486,0.2456,0.3269
326,04/17/20 03:28:28 AM,0.3418,0.3290,0.3490,0.2449,0.3269
