"(Intercept)","les_1","les_2","planting_height","soil_moisture","temperature","vpd","wood_density","wue","les_1:planting_height","les_1:soil_moisture","les_1:temperature","les_1:vpd","les_2:planting_height","les_2:soil_moisture","les_2:temperature","les_2:vpd","planting_height:wood_density","planting_height:wue","soil_moisture:temperature","soil_moisture:vpd","soil_moisture:wood_density","soil_moisture:wue","temperature:vpd","temperature:wood_density","temperature:wue","vpd:wood_density","vpd:wue","df","logLik","AICc","delta","weight"
0.0316677143665769,-0.0185597753640416,-0.0218441615306406,-0.0485844572595564,0.00796967219384995,0.00534598440288406,-0.0322298685869633,NA,0.0113407302906538,NA,NA,-0.0245932371351581,NA,NA,NA,NA,NA,NA,-0.011986512513794,NA,NA,NA,NA,NA,NA,NA,NA,0.0337854257480861,12,621.149708504954,-1217.75491439211,1.00792374510706,NA
0.0338276218386542,-0.0182667726886306,-0.0217263663480404,-0.0484938530077708,NA,0.00688413192899059,-0.030832161401978,NA,0.0109109767488012,NA,NA,-0.0256733628891851,NA,NA,NA,NA,NA,NA,-0.0112460162172074,NA,NA,NA,NA,-0.0252611896301989,NA,NA,NA,0.0348037748069911,12,620.743660183307,-1216.94281774881,1.82002038840028,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
