Date/Time,Value
2/1/2020 3:18,50.9
2/1/2020 4:18,46.4
2/1/2020 5:18,44.6
2/1/2020 6:18,42.8
2/1/2020 7:18,43.7
2/1/2020 8:18,67.1
2/1/2020 9:18,80.6
2/1/2020 10:18,95.9
2/1/2020 11:18,105.8
2/1/2020 12:18,114.8
2/1/2020 13:18,108.5
2/1/2020 14:18,92.3
2/1/2020 15:18,77.9
2/1/2020 16:18,68
2/1/2020 17:18,52.7
2/1/2020 18:18,48.2
2/1/2020 19:18,47.3
2/1/2020 20:18,50.9
2/1/2020 21:18,50.9
2/1/2020 22:18,47.3
2/1/2020 23:18,41
2/2/2020 0:18,44.6
2/2/2020 1:18,40.1
2/2/2020 2:18,39.2
2/2/2020 3:18,41.9
2/2/2020 4:18,41
2/2/2020 5:18,36.5
2/2/2020 6:18,34.7
2/2/2020 7:18,38.3
2/2/2020 8:18,64.4
2/2/2020 9:18,79.7
2/2/2020 10:18,87.8
2/2/2020 11:18,92.3
2/2/2020 12:18,93.2
2/2/2020 13:18,89.6
2/2/2020 14:18,82.4
2/2/2020 15:18,68.9
2/2/2020 16:18,60.8
2/2/2020 17:18,49.1
2/2/2020 18:18,45.5
2/2/2020 19:18,48.2
2/2/2020 20:18,50
2/2/2020 21:18,47.3
2/2/2020 22:18,44.6
2/2/2020 23:18,41
2/3/2020 0:18,42.8
2/3/2020 1:18,41
2/3/2020 2:18,40.1
2/3/2020 3:18,39.2
2/3/2020 4:18,39.2
2/3/2020 5:18,37.4
2/3/2020 6:18,38.3
2/3/2020 7:18,38.3
2/3/2020 8:18,41
2/3/2020 9:18,59
2/3/2020 10:18,69.8
2/3/2020 11:18,65.3
2/3/2020 12:18,68.9
2/3/2020 13:18,68.9
2/3/2020 14:18,61.7
2/3/2020 15:18,51.8
2/3/2020 16:18,42.8
2/3/2020 17:18,39.2
2/3/2020 18:18,39.2
2/3/2020 19:18,37.4
2/3/2020 20:18,38.3
2/3/2020 21:18,35.6
2/3/2020 22:18,33.8
2/3/2020 23:18,32.9
2/4/2020 0:18,32.9
2/4/2020 1:18,28.4
2/4/2020 2:18,28.4
2/4/2020 3:18,24.8
2/4/2020 4:18,23.9
2/4/2020 5:18,18.5
2/4/2020 6:18,18.5
2/4/2020 7:18,29.3
2/4/2020 8:18,60.8
2/4/2020 9:18,68
2/4/2020 10:18,69.8
2/4/2020 11:18,77.9
2/4/2020 12:18,70.7
2/4/2020 13:18,74.3
