Date/Time,Value
2/1/2020 3:54,49.2512
2/1/2020 4:54,50.1548
2/1/2020 5:54,47.4458
2/1/2020 6:54,50.1548
2/1/2020 7:54,78.089
2/1/2020 8:54,92.48
2/1/2020 9:54,99.6692
2/1/2020 10:54,102.3638
2/1/2020 11:54,105.0566
2/1/2020 12:54,100.5674
2/1/2020 13:54,93.38
2/1/2020 14:54,78.089
2/1/2020 15:54,70.8872
2/1/2020 16:54,61.8782
2/1/2020 17:54,54.6638
2/1/2020 18:54,57.3692
2/1/2020 19:54,51.9584
2/1/2020 20:54,49.2512
2/1/2020 21:54,48.3494
2/1/2020 22:54,51.0566
2/1/2020 23:54,45.6422
2/2/2020 0:54,45.6422
2/2/2020 1:54,45.6422
2/2/2020 2:54,42.9332
2/2/2020 3:54,42.0296
2/2/2020 4:54,40.2242
2/2/2020 5:54,39.3206
2/2/2020 6:54,39.3206
2/2/2020 7:54,74.489
2/2/2020 8:54,87.9854
2/2/2020 9:54,94.2782
2/2/2020 10:54,97.8728
2/2/2020 11:54,90.6836
2/2/2020 12:54,83.489
2/2/2020 13:54,81.689
2/2/2020 14:54,69.0854
2/2/2020 15:54,63.68
2/2/2020 16:54,57.3692
2/2/2020 17:54,49.2512
2/2/2020 18:54,50.1548
2/2/2020 19:54,52.8602
2/2/2020 20:54,50.1548
2/2/2020 21:54,47.4458
2/2/2020 22:54,45.6422
2/2/2020 23:54,44.7386
2/3/2020 0:54,43.8368
2/3/2020 1:54,42.0296
2/3/2020 2:54,41.1278
2/3/2020 3:54,40.2242
2/3/2020 4:54,39.3206
2/3/2020 5:54,39.3206
2/3/2020 6:54,39.3206
2/3/2020 7:54,41.1278
2/3/2020 8:54,55.5656
2/3/2020 9:54,68.1854
2/3/2020 10:54,69.9872
2/3/2020 11:54,62.7782
2/3/2020 12:54,62.7782
2/3/2020 13:54,60.0746
2/3/2020 14:54,49.2512
2/3/2020 15:54,45.6422
2/3/2020 16:54,42.0296
2/3/2020 17:54,42.0296
2/3/2020 18:54,42.0296
2/3/2020 19:54,39.3206
2/3/2020 20:54,38.417
2/3/2020 21:54,35.708
2/3/2020 22:54,35.708
2/3/2020 23:54,33.9008
2/4/2020 0:54,31.19
2/4/2020 1:54,36.6116
2/4/2020 2:54,30.2846
2/4/2020 3:54,31.19
2/4/2020 4:54,30.2846
2/4/2020 5:54,26.6684
2/4/2020 6:54,31.19
2/4/2020 7:54,63.68
2/4/2020 8:54,70.8872
2/4/2020 9:54,77.189
2/4/2020 10:54,75.389
2/4/2020 11:54,76.289
2/4/2020 12:54,70.8872
2/4/2020 13:54,66.3836
2/4/2020 14:54,52.8602
2/4/2020 15:54,49.2512
2/4/2020 16:54,42.9332
2/4/2020 17:54,35.708
2/4/2020 18:54,37.5152
2/4/2020 19:54,37.5152
2/4/2020 20:54,35.708
2/4/2020 21:54,35.708
2/4/2020 22:54,35.708
2/4/2020 23:54,35.708
2/5/2020 0:54,33.9008
2/5/2020 1:54,31.19
2/5/2020 2:54,28.4774
2/5/2020 3:54,29.381
2/5/2020 4:54,30.2846
2/5/2020 5:54,30.2846
2/5/2020 6:54,27.5738
2/5/2020 7:54,56.4674
2/5/2020 8:54,75.389
2/5/2020 9:54,85.2872
2/5/2020 10:54,87.0854
2/5/2020 11:54,84.389
2/5/2020 12:54,87.0854
2/5/2020 13:54,82.589
2/5/2020 14:54,65.4818
2/5/2020 15:54,59.1728
