Date/Time,Value
2/1/2020 3:55,45.6872
2/1/2020 4:55,45.6872
2/1/2020 5:55,43.8782
2/1/2020 6:55,43.8782
2/1/2020 7:55,61.0412
2/1/2020 8:55,69.1574
2/1/2020 9:55,92.5484
2/1/2020 10:55,105.1124
2/1/2020 11:55,106.9052
2/1/2020 12:55,105.1124
2/1/2020 13:55,98.834
2/1/2020 14:55,81.7628
2/1/2020 15:55,66.4538
2/1/2020 16:55,53.8196
2/1/2020 17:55,44.7818
2/1/2020 18:55,51.1106
2/1/2020 19:55,49.3034
2/1/2020 20:55,52.0142
2/1/2020 21:55,45.6872
2/1/2020 22:55,45.6872
2/1/2020 23:55,48.398
2/2/2020 0:55,39.353
2/2/2020 1:55,38.4494
2/2/2020 2:55,36.6386
2/2/2020 3:55,40.2584
2/2/2020 4:55,38.4494
2/2/2020 5:55,34.8278
2/2/2020 6:55,33.0152
2/2/2020 7:55,61.0412
2/2/2020 8:55,65.552
2/2/2020 9:55,85.361
2/2/2020 10:55,97.9358
2/2/2020 11:55,97.0376
2/2/2020 12:55,90.752
2/2/2020 13:55,88.9556
2/2/2020 14:55,74.5628
2/2/2020 15:55,61.0412
2/2/2020 16:55,55.6268
2/2/2020 17:55,43.8782
2/2/2020 18:55,50.207
2/2/2020 19:55,53.8196
2/2/2020 20:55,51.1106
2/2/2020 21:55,47.4944
2/2/2020 22:55,43.8782
2/2/2020 23:55,45.6872
2/3/2020 0:55,44.7818
2/3/2020 1:55,42.0692
2/3/2020 2:55,42.0692
2/3/2020 3:55,40.2584
2/3/2020 4:55,40.2584
2/3/2020 5:55,40.2584
2/3/2020 6:55,39.353
2/3/2020 7:55,41.1638
2/3/2020 8:55,47.4944
2/3/2020 9:55,58.334
2/3/2020 10:55,62.8466
2/3/2020 11:55,60.1394
2/3/2020 12:55,64.6502
2/3/2020 13:55,60.1394
2/3/2020 14:55,55.6268
2/3/2020 15:55,43.8782
2/3/2020 16:55,42.9728
2/3/2020 17:55,40.2584
2/3/2020 18:55,41.1638
2/3/2020 19:55,41.1638
2/3/2020 20:55,41.1638
2/3/2020 21:55,40.2584
2/3/2020 22:55,35.7332
