Date/Time,Value
2/1/2020 3:26,49.1
2/1/2020 4:26,50.9
2/1/2020 5:26,50
2/1/2020 6:26,51.8
2/1/2020 7:26,57.2
2/1/2020 8:26,82.4
2/1/2020 9:26,95.9
2/1/2020 10:26,104
2/1/2020 11:26,112.1
2/1/2020 12:26,113
2/1/2020 13:26,107.6
2/1/2020 14:26,100.4
2/1/2020 15:26,91.4
2/1/2020 16:26,72.5
2/1/2020 17:26,52.7
2/1/2020 18:26,58.1
2/1/2020 19:26,58.1
2/1/2020 20:26,54.5
2/1/2020 21:26,49.1
2/1/2020 22:26,50.9
2/1/2020 23:26,45.5
2/2/2020 0:26,41.9
2/2/2020 1:26,44.6
2/2/2020 2:26,39.2
2/2/2020 3:26,44.6
2/2/2020 4:26,43.7
2/2/2020 5:26,36.5
2/2/2020 6:26,35.6
2/2/2020 7:26,50
2/2/2020 8:26,72.5
2/2/2020 9:26,89.6
2/2/2020 10:26,95
2/2/2020 11:26,96.8
2/2/2020 12:26,94.1
2/2/2020 13:26,90.5
2/2/2020 14:26,85.1
2/2/2020 15:26,78.8
2/2/2020 16:26,61.7
2/2/2020 17:26,50.9
2/2/2020 18:26,46.4
2/2/2020 19:26,51.8
2/2/2020 20:26,50
2/2/2020 21:26,47.3
2/2/2020 22:26,45.5
2/2/2020 23:26,40.1
2/3/2020 0:26,41.9
2/3/2020 1:26,39.2
2/3/2020 2:26,39.2
2/3/2020 3:26,39.2
2/3/2020 4:26,38.3
2/3/2020 5:26,37.4
2/3/2020 6:26,37.4
2/3/2020 7:26,38.3
2/3/2020 8:26,41.9
2/3/2020 9:26,67.1
2/3/2020 10:26,68
2/3/2020 11:26,74.3
2/3/2020 12:26,77.9
2/3/2020 13:26,68
2/3/2020 14:26,68.9
2/3/2020 15:26,63.5
2/3/2020 16:26,45.5
2/3/2020 17:26,40.1
2/3/2020 18:26,41.9
2/3/2020 19:26,40.1
2/3/2020 20:26,36.5
2/3/2020 21:26,37.4
2/3/2020 22:26,33.8
2/3/2020 23:26,35.6
2/4/2020 0:26,32
2/4/2020 1:26,32
2/4/2020 2:26,33.8
2/4/2020 3:26,29.3
2/4/2020 4:26,28.4
2/4/2020 5:26,26.6
2/4/2020 6:26,24.8
2/4/2020 7:26,38.3
2/4/2020 8:26,65.3
2/4/2020 9:26,66.2
2/4/2020 10:26,81.5
2/4/2020 11:26,92.3
2/4/2020 12:26,82.4
2/4/2020 13:26,80.6
2/4/2020 14:26,82.4
2/4/2020 15:26,66.2
2/4/2020 16:26,49.1
2/4/2020 17:26,38.3
2/4/2020 18:26,35.6
2/4/2020 19:26,37.4
2/4/2020 20:26,31.1
2/4/2020 21:26,36.5
2/4/2020 22:26,35.6
2/4/2020 23:26,39.2
2/5/2020 0:26,33.8
2/5/2020 1:26,32
2/5/2020 2:26,29.3
2/5/2020 3:26,28.4
2/5/2020 4:26,23.9
2/5/2020 5:26,23.9
2/5/2020 6:26,26.6
2/5/2020 7:26,36.5
2/5/2020 8:26,59
2/5/2020 9:26,83.3
2/5/2020 10:26,95.9
2/5/2020 11:26,99.5
2/5/2020 12:26,100.4
2/5/2020 13:26,101.3
2/5/2020 14:26,90.5
2/5/2020 15:26,80.6
2/5/2020 16:26,57.2
2/5/2020 17:26,47.3
2/5/2020 18:26,42.8
2/5/2020 19:26,36.5
2/5/2020 20:26,35.6
2/5/2020 21:26,32.9
2/5/2020 22:26,33.8
2/5/2020 23:26,35.6
2/6/2020 0:26,32.9
2/6/2020 1:26,30.2
2/6/2020 2:26,32
2/6/2020 3:26,32
2/6/2020 4:26,32
2/6/2020 5:26,32
2/6/2020 6:26,33.8
2/6/2020 7:26,42.8
2/6/2020 8:26,69.8
2/6/2020 9:26,87.8
2/6/2020 10:26,92.3
2/6/2020 11:26,93.2
2/6/2020 12:26,93.2
2/6/2020 13:26,88.7
2/6/2020 14:26,84.2
2/6/2020 15:26,76.1
2/6/2020 16:26,59.9
2/6/2020 17:26,50
2/6/2020 18:26,44.6
2/6/2020 19:26,42.8
2/6/2020 20:26,36.5
2/6/2020 21:26,34.7
2/6/2020 22:26,39.2
2/6/2020 23:26,34.7
2/7/2020 0:26,38.3
2/7/2020 1:26,35.6
2/7/2020 2:26,36.5
2/7/2020 3:26,32.9
2/7/2020 4:26,32.9
2/7/2020 5:26,32.9
2/7/2020 6:26,34.7
2/7/2020 7:26,46.4
2/7/2020 8:26,69.8
2/7/2020 9:26,86
2/7/2020 10:26,95.9
2/7/2020 11:26,94.1
2/7/2020 12:26,99.5
2/7/2020 13:26,95.9
2/7/2020 14:26,90.5
2/7/2020 15:26,79.7
2/7/2020 16:26,66.2
2/7/2020 17:26,54.5
2/7/2020 18:26,47.3
2/7/2020 19:26,42.8
2/7/2020 20:26,45.5
2/7/2020 21:26,40.1
2/7/2020 22:26,41.9
2/7/2020 23:26,38.3
2/8/2020 0:26,37.4
2/8/2020 1:26,37.4
2/8/2020 2:26,39.2
2/8/2020 3:26,36.5
2/8/2020 4:26,35.6
2/8/2020 5:26,34.7
2/8/2020 6:26,33.8
2/8/2020 7:26,44.6
2/8/2020 8:26,68
2/8/2020 9:26,89.6
2/8/2020 10:26,101.3
2/8/2020 11:26,99.5
2/8/2020 12:26,100.4
2/8/2020 13:26,95
2/8/2020 14:26,88.7
2/8/2020 15:26,86
2/8/2020 16:26,67.1
2/8/2020 17:26,54.5
2/8/2020 18:26,48.2
2/8/2020 19:26,41.9
2/8/2020 20:26,41.9
2/8/2020 21:26,41.9
2/8/2020 22:26,39.2
2/8/2020 23:26,41
2/9/2020 0:26,39.2
2/9/2020 1:26,33.8
2/9/2020 2:26,33.8
2/9/2020 3:26,42.8
2/9/2020 4:26,42.8
2/9/2020 5:26,42.8
2/9/2020 6:26,41.9
2/9/2020 7:26,41.9
2/9/2020 8:26,67.1
2/9/2020 9:26,69.8
2/9/2020 10:26,86
2/9/2020 11:26,86.9
2/9/2020 12:26,88.7
2/9/2020 13:26,67.1
2/9/2020 14:26,68
2/9/2020 15:26,62.6
2/9/2020 16:26,61.7
2/9/2020 17:26,52.7
2/9/2020 18:26,50.9
2/9/2020 19:26,50.9
2/9/2020 20:26,50
2/9/2020 21:26,47.3
2/9/2020 22:26,43.7
2/9/2020 23:26,41.9
2/10/2020 0:26,47.3
2/10/2020 1:26,45.5
2/10/2020 2:26,46.4
2/10/2020 3:26,48.2
2/10/2020 4:26,47.3
2/10/2020 5:26,48.2
2/10/2020 6:26,47.3
2/10/2020 7:26,52.7
2/10/2020 8:26,58.1
2/10/2020 9:26,77
2/10/2020 10:26,86
2/10/2020 11:26,84.2
2/10/2020 12:26,87.8
2/10/2020 13:26,82.4
2/10/2020 14:26,90.5
2/10/2020 15:26,86.9
2/10/2020 16:26,65.3
2/10/2020 17:26,57.2
2/10/2020 18:26,54.5
2/10/2020 19:26,55.4
2/10/2020 20:26,53.6
2/10/2020 21:26,51.8
2/10/2020 22:26,49.1
2/10/2020 23:26,49.1
2/11/2020 0:26,47.3
2/11/2020 1:26,44.6
2/11/2020 2:26,48.2
2/11/2020 3:26,48.2
2/11/2020 4:26,45.5
2/11/2020 5:26,41
2/11/2020 6:26,38.3
2/11/2020 7:26,50.9
2/11/2020 8:26,66.2
2/11/2020 9:26,85.1
2/11/2020 10:26,93.2
2/11/2020 11:26,97.7
2/11/2020 12:26,104
2/11/2020 13:26,105.8
2/11/2020 14:26,98.6
2/11/2020 15:26,86
2/11/2020 16:26,68
2/11/2020 17:26,51.8
2/11/2020 18:26,41
2/11/2020 19:26,47.3
2/11/2020 20:26,40.1
2/11/2020 21:26,43.7
2/11/2020 22:26,41
2/11/2020 23:26,38.3
2/12/2020 0:26,35.6
2/12/2020 1:26,33.8
2/12/2020 2:26,31.1
2/12/2020 3:26,32.9
2/12/2020 4:26,33.8
2/12/2020 5:26,31.1
2/12/2020 6:26,31.1
2/12/2020 7:26,40.1
2/12/2020 8:26,62.6
2/12/2020 9:26,78.8
2/12/2020 10:26,104.9
2/12/2020 11:26,92.3
2/12/2020 12:26,97.7
2/12/2020 13:26,94.1
2/12/2020 14:26,89.6
2/12/2020 15:26,77
2/12/2020 16:26,63.5
2/12/2020 17:26,47.3
2/12/2020 18:26,45.5
2/12/2020 19:26,37.4
2/12/2020 20:26,38.3
2/12/2020 21:26,39.2
2/12/2020 22:26,38.3
2/12/2020 23:26,37.4
2/13/2020 0:26,35.6
2/13/2020 1:26,34.7
2/13/2020 2:26,33.8
2/13/2020 3:26,31.1
2/13/2020 4:26,30.2
2/13/2020 5:26,31.1
2/13/2020 6:26,32
2/13/2020 7:26,40.1
2/13/2020 8:26,64.4
2/13/2020 9:26,86
2/13/2020 10:26,104
2/13/2020 11:26,108.5
2/13/2020 12:26,107.6
2/13/2020 13:26,89.6
2/13/2020 14:26,95
2/13/2020 15:26,81.5
2/13/2020 16:26,67.1
2/13/2020 17:26,53.6
2/13/2020 18:26,49.1
2/13/2020 19:26,44.6
2/13/2020 20:26,39.2
2/13/2020 21:26,41.9
2/13/2020 22:26,37.4
2/13/2020 23:26,41
2/14/2020 0:26,35.6
2/14/2020 1:26,35.6
2/14/2020 2:26,35.6
2/14/2020 3:26,32.9
2/14/2020 4:26,33.8
2/14/2020 5:26,32
2/14/2020 6:26,33.8
2/14/2020 7:26,42.8
2/14/2020 8:26,67.1
2/14/2020 9:26,88.7
2/14/2020 10:26,105.8
2/14/2020 11:26,105.8
2/14/2020 12:26,110.3
2/14/2020 13:26,103.1
2/14/2020 14:26,92.3
2/14/2020 15:26,80.6
2/14/2020 16:26,65.3
2/14/2020 17:26,52.7
2/14/2020 18:26,49.1
2/14/2020 19:26,42.8
2/14/2020 20:26,40.1
2/14/2020 21:26,40.1
2/14/2020 22:26,39.2
2/14/2020 23:26,36.5
2/15/2020 0:26,34.7
2/15/2020 1:26,36.5
2/15/2020 2:26,33.8
2/15/2020 3:26,38.3
2/15/2020 4:26,34.7
2/15/2020 5:26,31.1
2/15/2020 6:26,32.9
2/15/2020 7:26,42.8
2/15/2020 8:26,70.7
2/15/2020 9:26,90.5
2/15/2020 10:26,105.8
2/15/2020 11:26,111.2
2/15/2020 12:26,100.4
2/15/2020 13:26,98.6
2/15/2020 14:26,87.8
2/15/2020 15:26,71.6
2/15/2020 16:26,63.5
2/15/2020 17:26,54.5
2/15/2020 18:26,50
2/15/2020 19:26,43.7
2/15/2020 20:26,42.8
