Date/Time,Value
2/6/2020 1:47,30.2
2/6/2020 2:47,30.2
2/6/2020 3:47,29.3
2/6/2020 4:47,28.4
2/6/2020 5:47,28.4
2/6/2020 6:47,28.4
2/6/2020 7:47,59
2/6/2020 8:47,73.4
2/6/2020 9:47,82.4
2/6/2020 10:47,83.3
2/6/2020 11:47,86
2/6/2020 12:47,81.5
2/6/2020 13:47,68
2/6/2020 14:47,59
2/6/2020 15:47,57.2
2/6/2020 16:47,53.6
2/6/2020 17:47,46.4
2/6/2020 18:47,42.8
2/6/2020 19:47,39.2
2/6/2020 20:47,36.5
2/6/2020 21:47,34.7
2/6/2020 22:47,33.8
2/6/2020 23:47,32.9
2/7/2020 0:47,32.9
2/7/2020 1:47,32.9
2/7/2020 2:47,31.1
2/7/2020 3:47,32
2/7/2020 4:47,32
2/7/2020 5:47,31.1
2/7/2020 6:47,31.1
2/7/2020 7:47,59.9
2/7/2020 8:47,74.3
2/7/2020 9:47,84.2
2/7/2020 10:47,86.9
2/7/2020 11:47,90.5
2/7/2020 12:47,86
2/7/2020 13:47,71.6
2/7/2020 14:47,63.5
2/7/2020 15:47,60.8
2/7/2020 16:47,56.3
2/7/2020 17:47,50
2/7/2020 18:47,45.5
2/7/2020 19:47,42.8
2/7/2020 20:47,40.1
2/7/2020 21:47,39.2
2/7/2020 22:47,38.3
2/7/2020 23:47,37.4
2/8/2020 0:47,35.6
2/8/2020 1:47,33.8
2/8/2020 2:47,33.8
2/8/2020 3:47,32.9
2/8/2020 4:47,34.7
2/8/2020 5:47,33.8
2/8/2020 6:47,34.7
2/8/2020 7:47,64.4
2/8/2020 8:47,77
2/8/2020 9:47,83.3
2/8/2020 10:47,89.6
2/8/2020 11:47,89.6
2/8/2020 12:47,84.2
2/8/2020 13:47,71.6
2/8/2020 14:47,63.5
2/8/2020 15:47,61.7
2/8/2020 16:47,58.1
2/8/2020 17:47,51.8
2/8/2020 18:47,45.5
2/8/2020 19:47,42.8
2/8/2020 20:47,41
2/8/2020 21:47,39.2
2/8/2020 22:47,39.2
2/8/2020 23:47,36.5
2/9/2020 0:47,37.4
2/9/2020 1:47,33.8
2/9/2020 2:47,37.4
2/9/2020 3:47,41
2/9/2020 4:47,41
2/9/2020 5:47,42.8
2/9/2020 6:47,42.8
2/9/2020 7:47,44.6
2/9/2020 8:47,74.3
2/9/2020 9:47,59.9
2/9/2020 10:47,86.9
2/9/2020 11:47,79.7
2/9/2020 12:47,66.2
