Date/Time,Value
1/31/2020 14:49,73.4
1/31/2020 15:49,71.6
1/31/2020 16:49,61.7
1/31/2020 17:49,47.3
1/31/2020 18:49,46.4
1/31/2020 19:49,43.7
1/31/2020 20:49,47.3
1/31/2020 21:49,41
1/31/2020 22:49,42.8
1/31/2020 23:49,45.5
2/1/2020 0:49,45.5
2/1/2020 1:49,41.9
2/1/2020 2:49,46.4
2/1/2020 3:49,45.5
2/1/2020 4:49,45.5
2/1/2020 5:49,41.9
2/1/2020 6:49,44.6
2/1/2020 7:49,59.9
2/1/2020 8:49,81.5
2/1/2020 9:49,93.2
2/1/2020 10:49,102.2
2/1/2020 11:49,111.2
2/1/2020 12:49,111.2
2/1/2020 13:49,103.1
2/1/2020 14:49,91.4
2/1/2020 15:49,68.9
2/1/2020 16:49,62.6
2/1/2020 17:49,49.1
2/1/2020 18:49,50
2/1/2020 19:49,47.3
2/1/2020 20:49,49.1
2/1/2020 21:49,45.5
2/1/2020 22:49,45.5
2/1/2020 23:49,44.6
2/2/2020 0:49,40.1
2/2/2020 1:49,41.9
2/2/2020 2:49,40.1
2/2/2020 3:49,40.1
2/2/2020 4:49,40.1
2/2/2020 5:49,38.3
2/2/2020 6:49,36.5
2/2/2020 7:49,61.7
2/2/2020 8:49,72.5
2/2/2020 9:49,90.5
2/2/2020 10:49,99.5
2/2/2020 11:49,94.1
2/2/2020 12:49,92.3
2/2/2020 13:49,87.8
2/2/2020 14:49,73.4
2/2/2020 15:49,61.7
2/2/2020 16:49,56.3
2/2/2020 17:49,50
2/2/2020 18:49,49.1
2/2/2020 19:49,49.1
2/2/2020 20:49,48.2
2/2/2020 21:49,44.6
2/2/2020 22:49,42.8
2/2/2020 23:49,41.9
2/3/2020 0:49,41.9
2/3/2020 1:49,37.4
2/3/2020 2:49,38.3
2/3/2020 3:49,37.4
2/3/2020 4:49,37.4
2/3/2020 5:49,37.4
2/3/2020 6:49,37.4
2/3/2020 7:49,39.2
2/3/2020 8:49,44.6
2/3/2020 9:49,64.4
2/3/2020 10:49,70.7
2/3/2020 11:49,72.5
2/3/2020 12:49,74.3
2/3/2020 13:49,73.4
2/3/2020 14:49,60.8
2/3/2020 15:49,42.8
2/3/2020 16:49,40.1
2/3/2020 17:49,37.4
2/3/2020 18:49,38.3
2/3/2020 19:49,37.4
2/3/2020 20:49,36.5
2/3/2020 21:49,35.6
2/3/2020 22:49,32.9
2/3/2020 23:49,30.2
