Date/Time,Value
2/1/2020 3:29,48.2
2/1/2020 4:29,47.3
2/1/2020 5:29,46.4
2/1/2020 6:29,46.4
2/1/2020 7:29,64.4
2/1/2020 8:29,84.2
2/1/2020 9:29,100.4
2/1/2020 10:29,104.9
2/1/2020 11:29,108.5
2/1/2020 12:29,108.5
2/1/2020 13:29,91.4
2/1/2020 14:29,84.2
2/1/2020 15:29,73.4
2/1/2020 16:29,67.1
2/1/2020 17:29,57.2
2/1/2020 18:29,51.8
2/1/2020 19:29,50
2/1/2020 20:29,49.1
2/1/2020 21:29,50
2/1/2020 22:29,48.2
2/1/2020 23:29,45.5
2/2/2020 0:29,43.7
2/2/2020 1:29,42.8
2/2/2020 2:29,42.8
2/2/2020 3:29,42.8
2/2/2020 4:29,41
2/2/2020 5:29,38.3
2/2/2020 6:29,39.2
2/2/2020 7:29,58.1
2/2/2020 8:29,84.2
2/2/2020 9:29,98.6
2/2/2020 10:29,100.4
2/2/2020 11:29,88.7
2/2/2020 12:29,85.1
2/2/2020 13:29,77.9
2/2/2020 14:29,73.4
2/2/2020 15:29,63.5
2/2/2020 16:29,59
2/2/2020 17:29,50
2/2/2020 18:29,48.2
2/2/2020 19:29,50.9
2/2/2020 20:29,50
2/2/2020 21:29,48.2
2/2/2020 22:29,45.5
2/2/2020 23:29,42.8
2/3/2020 0:29,41
2/3/2020 1:29,39.2
2/3/2020 2:29,39.2
2/3/2020 3:29,39.2
2/3/2020 4:29,38.3
2/3/2020 5:29,37.4
2/3/2020 6:29,37.4
2/3/2020 7:29,40.1
2/3/2020 8:29,44.6
2/3/2020 9:29,70.7
2/3/2020 10:29,68
2/3/2020 11:29,70.7
2/3/2020 12:29,68.9
2/3/2020 13:29,62.6
2/3/2020 14:29,60.8
2/3/2020 15:29,43.7
2/3/2020 16:29,40.1
2/3/2020 17:29,41
2/3/2020 18:29,41
2/3/2020 19:29,40.1
2/3/2020 20:29,36.5
2/3/2020 21:29,36.5
2/3/2020 22:29,33.8
2/3/2020 23:29,34.7
2/4/2020 0:29,32
2/4/2020 1:29,33.8
2/4/2020 2:29,32.9
2/4/2020 3:29,28.4
2/4/2020 4:29,28.4
2/4/2020 5:29,24.8
2/4/2020 6:29,25.7
2/4/2020 7:29,47.3
2/4/2020 8:29,71.6
2/4/2020 9:29,74.3
2/4/2020 10:29,81.5
2/4/2020 11:29,82.4
2/4/2020 12:29,76.1
2/4/2020 13:29,72.5
2/4/2020 14:29,68
2/4/2020 15:29,47.3
2/4/2020 16:29,42.8
2/4/2020 17:29,34.7
2/4/2020 18:29,32.9
2/4/2020 19:29,32
2/4/2020 20:29,31.1
2/4/2020 21:29,34.7
2/4/2020 22:29,32.9
2/4/2020 23:29,37.4
2/5/2020 0:29,32
2/5/2020 1:29,30.2
2/5/2020 2:29,28.4
2/5/2020 3:29,29.3
2/5/2020 4:29,25.7
2/5/2020 5:29,25.7
2/5/2020 6:29,24.8
2/5/2020 7:29,40.1
2/5/2020 8:29,72.5
2/5/2020 9:29,88.7
2/5/2020 10:29,85.1
2/5/2020 11:29,83.3
2/5/2020 12:29,83.3
2/5/2020 13:29,79.7
2/5/2020 14:29,70.7
2/5/2020 15:29,59
2/5/2020 16:29,53.6
2/5/2020 17:29,49.1
2/5/2020 18:29,41.9
2/5/2020 19:29,39.2
2/5/2020 20:29,36.5
2/5/2020 21:29,33.8
2/5/2020 22:29,32
2/5/2020 23:29,34.7
2/6/2020 0:29,33.8
2/6/2020 1:29,32.9
2/6/2020 2:29,32
2/6/2020 3:29,31.1
2/6/2020 4:29,32
2/6/2020 5:29,31.1
2/6/2020 6:29,32
2/6/2020 7:29,55.4
2/6/2020 8:29,78.8
2/6/2020 9:29,87.8
2/6/2020 10:29,81.5
2/6/2020 11:29,79.7
2/6/2020 12:29,77
2/6/2020 13:29,74.3
