Date/Time,Value
2/6/2020 0:51,32.9
2/6/2020 1:51,29.3
2/6/2020 2:51,29.3
2/6/2020 3:51,32.9
2/6/2020 4:51,32
2/6/2020 5:51,30.2
2/6/2020 6:51,32
2/6/2020 7:51,54.5
2/6/2020 8:51,65.3
2/6/2020 9:51,73.4
2/6/2020 10:51,77.9
2/6/2020 11:51,72.5
2/6/2020 12:51,71.6
2/6/2020 13:51,59.9
2/6/2020 14:51,59
2/6/2020 15:51,56.3
2/6/2020 16:51,51.8
2/6/2020 17:51,46.4
2/6/2020 18:51,41.9
2/6/2020 19:51,37.4
2/6/2020 20:51,35.6
2/6/2020 21:51,37.4
2/6/2020 22:51,35.6
2/6/2020 23:51,32.9
2/7/2020 0:51,32
2/7/2020 1:51,33.8
2/7/2020 2:51,34.7
2/7/2020 3:51,32
2/7/2020 4:51,32.9
2/7/2020 5:51,33.8
2/7/2020 6:51,32
2/7/2020 7:51,53.6
2/7/2020 8:51,65.3
2/7/2020 9:51,75.2
2/7/2020 10:51,78.8
2/7/2020 11:51,75.2
2/7/2020 12:51,75.2
2/7/2020 13:51,64.4
2/7/2020 14:51,62.6
2/7/2020 15:51,60.8
2/7/2020 16:51,56.3
2/7/2020 17:51,51.8
2/7/2020 18:51,43.7
2/7/2020 19:51,41.9
2/7/2020 20:51,39.2
2/7/2020 21:51,39.2
2/7/2020 22:51,40.1
2/7/2020 23:51,37.4
2/8/2020 0:51,35.6
2/8/2020 1:51,36.5
2/8/2020 2:51,34.7
2/8/2020 3:51,33.8
2/8/2020 4:51,39.2
2/8/2020 5:51,37.4
2/8/2020 6:51,38.3
2/8/2020 7:51,59.9
2/8/2020 8:51,68
2/8/2020 9:51,77
2/8/2020 10:51,81.5
2/8/2020 11:51,76.1
2/8/2020 12:51,74.3
2/8/2020 13:51,65.3
2/8/2020 14:51,63.5
2/8/2020 15:51,61.7
2/8/2020 16:51,57.2
2/8/2020 17:51,50.9
2/8/2020 18:51,47.3
2/8/2020 19:51,40.1
2/8/2020 20:51,40.1
2/8/2020 21:51,41
2/8/2020 22:51,40.1
2/8/2020 23:51,37.4
2/9/2020 0:51,36.5
2/9/2020 1:51,34.7
2/9/2020 2:51,37.4
2/9/2020 3:51,41
2/9/2020 4:51,41
2/9/2020 5:51,42.8
2/9/2020 6:51,43.7
2/9/2020 7:51,46.4
2/9/2020 8:51,64.4
2/9/2020 9:51,58.1
2/9/2020 10:51,70.7
2/9/2020 11:51,68
2/9/2020 12:51,60.8
2/9/2020 13:51,65.3
2/9/2020 14:51,58.1
2/9/2020 15:51,59
2/9/2020 16:51,55.4
2/9/2020 17:51,52.7
2/9/2020 18:51,53.6
2/9/2020 19:51,51.8
2/9/2020 20:51,50.9
2/9/2020 21:51,47.3
2/9/2020 22:51,42.8
2/9/2020 23:51,42.8
2/10/2020 0:51,47.3
2/10/2020 1:51,46.4
2/10/2020 2:51,49.1
2/10/2020 3:51,49.1
2/10/2020 4:51,50
2/10/2020 5:51,50
2/10/2020 6:51,50.9
2/10/2020 7:51,64.4
2/10/2020 8:51,59.9
2/10/2020 9:51,75.2
2/10/2020 10:51,77.9
2/10/2020 11:51,72.5
2/10/2020 12:51,74.3
2/10/2020 13:51,65.3
2/10/2020 14:51,62.6
2/10/2020 15:51,61.7
2/10/2020 16:51,59
2/10/2020 17:51,55.4
2/10/2020 18:51,57.2
2/10/2020 19:51,57.2
2/10/2020 20:51,51.8
2/10/2020 21:51,49.1
2/10/2020 22:51,48.2
2/10/2020 23:51,46.4
2/11/2020 0:51,41
2/11/2020 1:51,48.2
2/11/2020 2:51,47.3
2/11/2020 3:51,44.6
2/11/2020 4:51,41
2/11/2020 5:51,37.4
2/11/2020 6:51,42.8
2/11/2020 7:51,65.3
2/11/2020 8:51,72.5
2/11/2020 9:51,77.9
2/11/2020 10:51,77.9
2/11/2020 11:51,76.1
2/11/2020 12:51,77.9
2/11/2020 13:51,61.7
2/11/2020 14:51,59.9
2/11/2020 15:51,54.5
2/11/2020 16:51,54.5
2/11/2020 17:51,43.7
2/11/2020 18:51,41
2/11/2020 19:51,45.5
2/11/2020 20:51,42.8
2/11/2020 21:51,41
