Date/Time,Value
2/1/2020 3:11,52.7
2/1/2020 4:11,50
2/1/2020 5:11,47.3
2/1/2020 6:11,46.4
2/1/2020 7:11,44.6
2/1/2020 8:11,77.9
2/1/2020 9:11,91.4
2/1/2020 10:11,100.4
2/1/2020 11:11,106.7
2/1/2020 12:11,108.5
2/1/2020 13:11,104
2/1/2020 14:11,93.2
2/1/2020 15:11,75.2
2/1/2020 16:11,64.4
2/1/2020 17:11,50.9
2/1/2020 18:11,45.5
2/1/2020 19:11,53.6
2/1/2020 20:11,50.9
2/1/2020 21:11,51.8
2/1/2020 22:11,50.9
2/1/2020 23:11,45.5
2/2/2020 0:11,49.1
2/2/2020 1:11,45.5
2/2/2020 2:11,44.6
2/2/2020 3:11,45.5
2/2/2020 4:11,41
2/2/2020 5:11,33.8
2/2/2020 6:11,32.9
2/2/2020 7:11,39.2
2/2/2020 8:11,69.8
2/2/2020 9:11,81.5
2/2/2020 10:11,91.4
2/2/2020 11:11,96.8
2/2/2020 12:11,92.3
2/2/2020 13:11,85.1
2/2/2020 14:11,82.4
2/2/2020 15:11,66.2
2/2/2020 16:11,59
2/2/2020 17:11,50.9
2/2/2020 18:11,41.9
2/2/2020 19:11,50.9
2/2/2020 20:11,51.8
2/2/2020 21:11,48.2
2/2/2020 22:11,46.4
2/2/2020 23:11,42.8
2/3/2020 0:11,44.6
2/3/2020 1:11,42.8
2/3/2020 2:11,40.1
2/3/2020 3:11,40.1
2/3/2020 4:11,38.3
2/3/2020 5:11,38.3
2/3/2020 6:11,38.3
2/3/2020 7:11,38.3
2/3/2020 8:11,41
2/3/2020 9:11,60.8
2/3/2020 10:11,66.2
2/3/2020 11:11,59.9
2/3/2020 12:11,61.7
2/3/2020 13:11,59.9
2/3/2020 14:11,60.8
2/3/2020 15:11,47.3
2/3/2020 16:11,41
2/3/2020 17:11,40.1
2/3/2020 18:11,41
2/3/2020 19:11,41
2/3/2020 20:11,37.4
2/3/2020 21:11,37.4
2/3/2020 22:11,31.1
2/3/2020 23:11,37.4
2/4/2020 0:11,35.6
2/4/2020 1:11,31.1
2/4/2020 2:11,32
2/4/2020 3:11,29.3
2/4/2020 4:11,28.4
2/4/2020 5:11,20.3
2/4/2020 6:11,20.3
2/4/2020 7:11,32.9
2/4/2020 8:11,61.7
2/4/2020 9:11,66.2
2/4/2020 10:11,66.2
2/4/2020 11:11,76.1
2/4/2020 12:11,66.2
2/4/2020 13:11,66.2
2/4/2020 14:11,63.5
2/4/2020 15:11,52.7
2/4/2020 16:11,45.5
2/4/2020 17:11,39.2
2/4/2020 18:11,29.3
2/4/2020 19:11,33.8
2/4/2020 20:11,34.7
2/4/2020 21:11,36.5
2/4/2020 22:11,33.8
2/4/2020 23:11,37.4
2/5/2020 0:11,33.8
2/5/2020 1:11,35.6
2/5/2020 2:11,28.4
2/5/2020 3:11,29.3
2/5/2020 4:11,23
2/5/2020 5:11,23
2/5/2020 6:11,26.6
2/5/2020 7:11,32
2/5/2020 8:11,54.5
2/5/2020 9:11,73.4
2/5/2020 10:11,79.7
2/5/2020 11:11,89.6
2/5/2020 12:11,86.9
2/5/2020 13:11,86
2/5/2020 14:11,77.9
2/5/2020 15:11,61.7
2/5/2020 16:11,54.5
2/5/2020 17:11,48.2
2/5/2020 18:11,38.3
2/5/2020 19:11,32.9
2/5/2020 20:11,30.2
2/5/2020 21:11,31.1
2/5/2020 22:11,30.2
2/5/2020 23:11,32
2/6/2020 0:11,32
2/6/2020 1:11,31.1
2/6/2020 2:11,26.6
2/6/2020 3:11,31.1
2/6/2020 4:11,32
2/6/2020 5:11,27.5
2/6/2020 6:11,30.2
2/6/2020 7:11,32
2/6/2020 8:11,61.7
2/6/2020 9:11,73.4
2/6/2020 10:11,84.2
2/6/2020 11:11,88.7
2/6/2020 12:11,87.8
2/6/2020 13:11,82.4
2/6/2020 14:11,75.2
2/6/2020 15:11,61.7
2/6/2020 16:11,54.5
2/6/2020 17:11,49.1
2/6/2020 18:11,43.7
2/6/2020 19:11,36.5
2/6/2020 20:11,34.7
2/6/2020 21:11,32
2/6/2020 22:11,31.1
2/6/2020 23:11,32.9
2/7/2020 0:11,37.4
2/7/2020 1:11,35.6
2/7/2020 2:11,31.1
2/7/2020 3:11,29.3
2/7/2020 4:11,30.2
2/7/2020 5:11,32.9
2/7/2020 6:11,36.5
2/7/2020 7:11,35.6
2/7/2020 8:11,66.2
2/7/2020 9:11,81.5
2/7/2020 10:11,88.7
2/7/2020 11:11,90.5
2/7/2020 12:11,95
2/7/2020 13:11,88.7
2/7/2020 14:11,81.5
2/7/2020 15:11,66.2
2/7/2020 16:11,58.1
2/7/2020 17:11,53.6
2/7/2020 18:11,41.9
2/7/2020 19:11,40.1
2/7/2020 20:11,37.4
2/7/2020 21:11,36.5
2/7/2020 22:11,35.6
2/7/2020 23:11,40.1
2/8/2020 0:11,32.9
2/8/2020 1:11,32
2/8/2020 2:11,32
2/8/2020 3:11,34.7
2/8/2020 4:11,37.4
2/8/2020 5:11,34.7
2/8/2020 6:11,32.9
2/8/2020 7:11,35.6
2/8/2020 8:11,66.2
2/8/2020 9:11,81.5
2/8/2020 10:11,89.6
2/8/2020 11:11,95.9
2/8/2020 12:11,93.2
2/8/2020 13:11,86
2/8/2020 14:11,80.6
2/8/2020 15:11,67.1
2/8/2020 16:11,58.1
2/8/2020 17:11,53.6
2/8/2020 18:11,49.1
2/8/2020 19:11,40.1
2/8/2020 20:11,35.6
2/8/2020 21:11,34.7
2/8/2020 22:11,41
2/8/2020 23:11,32
2/9/2020 0:11,32
2/9/2020 1:11,32
2/9/2020 2:11,30.2
2/9/2020 3:11,40.1
2/9/2020 4:11,41
2/9/2020 5:11,41
2/9/2020 6:11,42.8
2/9/2020 7:11,42.8
