Date/Time,Value
2/1/2020 3:16,51.8
2/1/2020 4:16,50
2/1/2020 5:16,48.2
2/1/2020 6:16,48.2
2/1/2020 7:16,46.4
2/1/2020 8:16,68.9
2/1/2020 9:16,83.3
2/1/2020 10:16,95
2/1/2020 11:16,104.9
2/1/2020 12:16,111.2
2/1/2020 13:16,114.8
2/1/2020 14:16,101.3
2/1/2020 15:16,79.7
2/1/2020 16:16,69.8
2/1/2020 17:16,52.7
2/1/2020 18:16,47.3
2/1/2020 19:16,50.9
2/1/2020 20:16,49.1
2/1/2020 21:16,49.1
2/1/2020 22:16,50.9
2/1/2020 23:16,44.6
2/2/2020 0:16,43.7
2/2/2020 1:16,42.8
2/2/2020 2:16,42.8
2/2/2020 3:16,42.8
2/2/2020 4:16,41.9
2/2/2020 5:16,34.7
2/2/2020 6:16,33.8
2/2/2020 7:16,37.4
2/2/2020 8:16,62.6
2/2/2020 9:16,76.1
2/2/2020 10:16,90.5
2/2/2020 11:16,94.1
2/2/2020 12:16,92.3
2/2/2020 13:16,92.3
2/2/2020 14:16,86
2/2/2020 15:16,68.9
2/2/2020 16:16,61.7
2/2/2020 17:16,50.9
2/2/2020 18:16,44.6
2/2/2020 19:16,51.8
2/2/2020 20:16,51.8
2/2/2020 21:16,48.2
2/2/2020 22:16,46.4
2/2/2020 23:16,42.8
2/3/2020 0:16,44.6
2/3/2020 1:16,41.9
2/3/2020 2:16,41
2/3/2020 3:16,40.1
2/3/2020 4:16,39.2
2/3/2020 5:16,38.3
2/3/2020 6:16,39.2
2/3/2020 7:16,39.2
2/3/2020 8:16,41
2/3/2020 9:16,59.9
2/3/2020 10:16,65.3
2/3/2020 11:16,60.8
2/3/2020 12:16,63.5
2/3/2020 13:16,63.5
2/3/2020 14:16,69.8
2/3/2020 15:16,52.7
2/3/2020 16:16,43.7
2/3/2020 17:16,41
2/3/2020 18:16,41.9
2/3/2020 19:16,41
2/3/2020 20:16,39.2
2/3/2020 21:16,39.2
2/3/2020 22:16,37.4
2/3/2020 23:16,39.2
2/4/2020 0:16,32.9
2/4/2020 1:16,32.9
2/4/2020 2:16,35.6
2/4/2020 3:16,31.1
2/4/2020 4:16,32
2/4/2020 5:16,21.2
2/4/2020 6:16,23.9
2/4/2020 7:16,32.9
2/4/2020 8:16,50.9
2/4/2020 9:16,62.6
2/4/2020 10:16,69.8
2/4/2020 11:16,72.5
2/4/2020 12:16,67.1
2/4/2020 13:16,68.9
2/4/2020 14:16,72.5
2/4/2020 15:16,58.1
2/4/2020 16:16,48.2
2/4/2020 17:16,41.9
2/4/2020 18:16,32.9
2/4/2020 19:16,31.1
2/4/2020 20:16,30.2
2/4/2020 21:16,37.4
2/4/2020 22:16,32.9
2/4/2020 23:16,37.4
2/5/2020 0:16,31.1
2/5/2020 1:16,33.8
2/5/2020 2:16,31.1
2/5/2020 3:16,27.5
2/5/2020 4:16,23.9
2/5/2020 5:16,23.9
2/5/2020 6:16,25.7
2/5/2020 7:16,32.9
2/5/2020 8:16,50.9
2/5/2020 9:16,68.9
2/5/2020 10:16,79.7
2/5/2020 11:16,91.4
2/5/2020 12:16,95.9
2/5/2020 13:16,96.8
2/5/2020 14:16,85.1
2/5/2020 15:16,68
2/5/2020 16:16,56.3
2/5/2020 17:16,48.2
2/5/2020 18:16,39.2
2/5/2020 19:16,36.5
2/5/2020 20:16,33.8
2/5/2020 21:16,33.8
2/5/2020 22:16,31.1
2/5/2020 23:16,32
2/6/2020 0:16,33.8
2/6/2020 1:16,32
2/6/2020 2:16,31.1
2/6/2020 3:16,32
2/6/2020 4:16,32.9
2/6/2020 5:16,29.3
2/6/2020 6:16,31.1
2/6/2020 7:16,32
2/6/2020 8:16,53.6
2/6/2020 9:16,69.8
2/6/2020 10:16,84.2
2/6/2020 11:16,86
2/6/2020 12:16,91.4
2/6/2020 13:16,87.8
2/6/2020 14:16,83.3
2/6/2020 15:16,67.1
2/6/2020 16:16,56.3
2/6/2020 17:16,50
2/6/2020 18:16,44.6
2/6/2020 19:16,40.1
2/6/2020 20:16,35.6
2/6/2020 21:16,33.8
2/6/2020 22:16,35.6
2/6/2020 23:16,34.7
2/7/2020 0:16,36.5
2/7/2020 1:16,36.5
2/7/2020 2:16,33.8
2/7/2020 3:16,31.1
2/7/2020 4:16,32
2/7/2020 5:16,34.7
2/7/2020 6:16,35.6
2/7/2020 7:16,36.5
2/7/2020 8:16,56.3
2/7/2020 9:16,73.4
2/7/2020 10:16,86.9
2/7/2020 11:16,87.8
2/7/2020 12:16,95.9
2/7/2020 13:16,97.7
2/7/2020 14:16,88.7
2/7/2020 15:16,72.5
2/7/2020 16:16,60.8
2/7/2020 17:16,53.6
2/7/2020 18:16,44.6
2/7/2020 19:16,40.1
2/7/2020 20:16,40.1
2/7/2020 21:16,37.4
2/7/2020 22:16,37.4
2/7/2020 23:16,38.3
2/8/2020 0:16,34.7
2/8/2020 1:16,33.8
2/8/2020 2:16,35.6
2/8/2020 3:16,35.6
2/8/2020 4:16,35.6
2/8/2020 5:16,33.8
2/8/2020 6:16,32.9
2/8/2020 7:16,39.2
2/8/2020 8:16,57.2
2/8/2020 9:16,75.2
2/8/2020 10:16,88.7
2/8/2020 11:16,92.3
2/8/2020 12:16,95
2/8/2020 13:16,93.2
2/8/2020 14:16,84.2
2/8/2020 15:16,73.4
2/8/2020 16:16,61.7
2/8/2020 17:16,54.5
