Date/Time,Value
2/1/2020 3:46,46.544
2/1/2020 4:46,47.4458
2/1/2020 5:46,44.7386
2/1/2020 6:46,47.4458
2/1/2020 7:46,74.489
2/1/2020 8:46,90.6836
2/1/2020 9:46,99.6692
2/1/2020 10:46,106.853
2/1/2020 11:46,114.0314
2/1/2020 12:46,115.8242
2/1/2020 13:46,108.6476
2/1/2020 14:46,102.3638
2/1/2020 15:46,95.1764
2/1/2020 16:46,68.1854
2/1/2020 17:46,50.1548
2/1/2020 18:46,51.0566
2/1/2020 19:46,48.3494
2/1/2020 20:46,48.3494
2/1/2020 21:46,44.7386
2/1/2020 22:46,45.6422
2/1/2020 23:46,41.1278
2/2/2020 0:46,42.0296
2/2/2020 1:46,42.0296
2/2/2020 2:46,40.2242
2/2/2020 3:46,37.5152
2/2/2020 4:46,37.5152
2/2/2020 5:46,35.708
2/2/2020 6:46,33.9008
2/2/2020 7:46,69.0854
2/2/2020 8:46,83.489
2/2/2020 9:46,94.2782
2/2/2020 10:46,102.3638
2/2/2020 11:46,97.8728
2/2/2020 12:46,103.2602
2/2/2020 13:46,90.6836
2/2/2020 14:46,82.589
2/2/2020 15:46,77.189
2/2/2020 16:46,59.1728
2/2/2020 17:46,49.2512
2/2/2020 18:46,48.3494
2/2/2020 19:46,51.9584
2/2/2020 20:46,50.1548
2/2/2020 21:46,47.4458
2/2/2020 22:46,44.7386
2/2/2020 23:46,43.8368
2/3/2020 0:46,42.9332
2/3/2020 1:46,39.3206
2/3/2020 2:46,40.2242
2/3/2020 3:46,39.3206
2/3/2020 4:46,39.3206
2/3/2020 5:46,39.3206
2/3/2020 6:46,38.417
2/3/2020 7:46,41.1278
2/3/2020 8:46,46.544
2/3/2020 9:46,70.8872
2/3/2020 10:46,74.489
2/3/2020 11:46,73.589
2/3/2020 12:46,71.7872
2/3/2020 13:46,71.7872
2/3/2020 14:46,70.8872
2/3/2020 15:46,64.5818
2/3/2020 16:46,43.8368
2/3/2020 17:46,41.1278
2/3/2020 18:46,42.0296
2/3/2020 19:46,39.3206
2/3/2020 20:46,38.417
2/3/2020 21:46,35.708
2/3/2020 22:46,32.0936
2/3/2020 23:46,29.381
2/4/2020 0:46,30.2846
2/4/2020 1:46,31.19
2/4/2020 2:46,26.6684
2/4/2020 3:46,26.6684
2/4/2020 4:46,23.9558
2/4/2020 5:46,23.9558
2/4/2020 6:46,29.381
2/4/2020 7:46,58.271
2/4/2020 8:46,70.8872
2/4/2020 9:46,80.789
2/4/2020 10:46,83.489
2/4/2020 11:46,80.789
2/4/2020 12:46,78.989
2/4/2020 13:46,77.189
2/4/2020 14:46,73.589
2/4/2020 15:46,61.8782
2/4/2020 16:46,49.2512
2/4/2020 17:46,34.8044
2/4/2020 18:46,33.9008
2/4/2020 19:46,31.19
2/4/2020 20:46,28.4774
2/4/2020 21:46,37.5152
2/4/2020 22:46,32.9972
2/4/2020 23:46,31.19
2/5/2020 0:46,32.9972
2/5/2020 1:46,28.4774
2/5/2020 2:46,28.4774
2/5/2020 3:46,27.5738
2/5/2020 4:46,25.7648
2/5/2020 5:46,27.5738
2/5/2020 6:46,23.9558
2/5/2020 7:46,51.9584
2/5/2020 8:46,68.1854
2/5/2020 9:46,76.289
2/5/2020 10:46,82.589
2/5/2020 11:46,85.2872
2/5/2020 12:46,87.9854
2/5/2020 13:46,86.1872
2/5/2020 14:46,81.689
2/5/2020 15:46,72.689
2/5/2020 16:46,55.5656
2/5/2020 17:46,47.4458
2/5/2020 18:46,39.3206
2/5/2020 19:46,38.417
2/5/2020 20:46,33.9008
2/5/2020 21:46,32.0936
2/5/2020 22:46,32.9972
2/5/2020 23:46,33.9008
2/6/2020 0:46,30.2846
2/6/2020 1:46,29.381
2/6/2020 2:46,29.381
2/6/2020 3:46,29.381
2/6/2020 4:46,31.19
2/6/2020 5:46,29.381
2/6/2020 6:46,30.2846
2/6/2020 7:46,60.0746
2/6/2020 8:46,72.689
2/6/2020 9:46,79.889
2/6/2020 10:46,83.489
2/6/2020 11:46,87.0854
2/6/2020 12:46,84.389
2/6/2020 13:46,82.589
2/6/2020 14:46,77.189
2/6/2020 15:46,71.7872
2/6/2020 16:46,56.4674
2/6/2020 17:46,49.2512
2/6/2020 18:46,44.7386
2/6/2020 19:46,39.3206
2/6/2020 20:46,34.8044
2/6/2020 21:46,34.8044
2/6/2020 22:46,34.8044
2/6/2020 23:46,32.9972
2/7/2020 0:46,32.0936
2/7/2020 1:46,31.19
2/7/2020 2:46,32.0936
2/7/2020 3:46,32.0936
2/7/2020 4:46,30.2846
2/7/2020 5:46,30.2846
2/7/2020 6:46,30.2846
2/7/2020 7:46,62.7782
2/7/2020 8:46,75.389
2/7/2020 9:46,84.389
2/7/2020 10:46,86.1872
2/7/2020 11:46,89.7836
2/7/2020 12:46,88.8854
2/7/2020 13:46,87.9854
2/7/2020 14:46,81.689
2/7/2020 15:46,77.189
2/7/2020 16:46,64.5818
2/7/2020 17:46,53.762
2/7/2020 18:46,44.7386
2/7/2020 19:46,39.3206
2/7/2020 20:46,40.2242
2/7/2020 21:46,37.5152
2/7/2020 22:46,37.5152
2/7/2020 23:46,36.6116
2/8/2020 0:46,34.8044
2/8/2020 1:46,35.708
2/8/2020 2:46,35.708
2/8/2020 3:46,35.708
2/8/2020 4:46,33.9008
2/8/2020 5:46,32.9972
2/8/2020 6:46,33.9008
2/8/2020 7:46,63.68
2/8/2020 8:46,76.289
2/8/2020 9:46,87.0854
2/8/2020 10:46,93.38
2/8/2020 11:46,87.9854
2/8/2020 12:46,87.9854
2/8/2020 13:46,87.0854
2/8/2020 14:46,82.589
2/8/2020 15:46,77.189
2/8/2020 16:46,63.68
2/8/2020 17:46,53.762
2/8/2020 18:46,48.3494
2/8/2020 19:46,40.2242
2/8/2020 20:46,39.3206
2/8/2020 21:46,37.5152
2/8/2020 22:46,37.5152
2/8/2020 23:46,37.5152
2/9/2020 0:46,36.6116
2/9/2020 1:46,33.9008
2/9/2020 2:46,37.5152
2/9/2020 3:46,43.8368
2/9/2020 4:46,42.9332
2/9/2020 5:46,43.8368
2/9/2020 6:46,43.8368
2/9/2020 7:46,45.6422
2/9/2020 8:46,74.489
2/9/2020 9:46,60.9764
2/9/2020 10:46,90.6836
2/9/2020 11:46,87.0854
2/9/2020 12:46,74.489
2/9/2020 13:46,87.0854
2/9/2020 14:46,70.8872
2/9/2020 15:46,69.0854
2/9/2020 16:46,57.3692
2/9/2020 17:46,52.8602
2/9/2020 18:46,52.8602
2/9/2020 19:46,51.9584
2/9/2020 20:46,50.1548
2/9/2020 21:46,47.4458
2/9/2020 22:46,42.0296
2/9/2020 23:46,44.7386
2/10/2020 0:46,47.4458
2/10/2020 1:46,47.4458
2/10/2020 2:46,49.2512
2/10/2020 3:46,48.3494
2/10/2020 4:46,47.4458
2/10/2020 5:46,49.2512
2/10/2020 6:46,49.2512
2/10/2020 7:46,69.0854
2/10/2020 8:46,65.4818
2/10/2020 9:46,84.389
2/10/2020 10:46,92.48
2/10/2020 11:46,87.9854
2/10/2020 12:46,89.7836
2/10/2020 13:46,83.489
2/10/2020 14:46,91.5818
2/10/2020 15:46,85.2872
2/10/2020 16:46,66.3836
2/10/2020 17:46,56.4674
2/10/2020 18:46,56.4674
2/10/2020 19:46,56.4674
2/10/2020 20:46,54.6638
2/10/2020 21:46,51.0566
2/10/2020 22:46,49.2512
2/10/2020 23:46,45.6422
2/11/2020 0:46,40.2242
2/11/2020 1:46,42.9332
2/11/2020 2:46,46.544
2/11/2020 3:46,45.6422
2/11/2020 4:46,42.0296
2/11/2020 5:46,36.6116
2/11/2020 6:46,38.417
2/11/2020 7:46,69.9872
2/11/2020 8:46,79.889
2/11/2020 9:46,83.489
2/11/2020 10:46,87.0854
2/11/2020 11:46,90.6836
2/11/2020 12:46,91.5818
2/11/2020 13:46,92.48
2/11/2020 14:46,89.7836
2/11/2020 15:46,87.0854
2/11/2020 16:46,72.689
2/11/2020 17:46,45.6422
2/11/2020 18:46,40.2242
2/11/2020 19:46,42.9332
2/11/2020 20:46,37.5152
2/11/2020 21:46,38.417
2/11/2020 22:46,36.6116
2/11/2020 23:46,33.9008
2/12/2020 0:46,34.8044
2/12/2020 1:46,30.2846
2/12/2020 2:46,30.2846
2/12/2020 3:46,29.381
2/12/2020 4:46,31.19
2/12/2020 5:46,30.2846
2/12/2020 6:46,30.2846
2/12/2020 7:46,62.7782
2/12/2020 8:46,73.589
2/12/2020 9:46,80.789
2/12/2020 10:46,80.789
2/12/2020 11:46,81.689
2/12/2020 12:46,82.589
2/12/2020 13:46,81.689
2/12/2020 14:46,77.189
2/12/2020 15:46,72.689
2/12/2020 16:46,63.68
2/12/2020 17:46,50.1548
2/12/2020 18:46,46.544
2/12/2020 19:46,38.417
2/12/2020 20:46,38.417
2/12/2020 21:46,35.708
2/12/2020 22:46,33.9008
2/12/2020 23:46,32.9972
2/13/2020 0:46,32.9972
2/13/2020 1:46,32.9972
2/13/2020 2:46,31.19
2/13/2020 3:46,29.381
2/13/2020 4:46,31.19
2/13/2020 5:46,30.2846
2/13/2020 6:46,30.2846
2/13/2020 7:46,59.1728
2/13/2020 8:46,71.7872
2/13/2020 9:46,79.889
2/13/2020 10:46,86.1872
2/13/2020 11:46,87.0854
2/13/2020 12:46,87.0854
2/13/2020 13:46,87.0854
2/13/2020 14:46,80.789
2/13/2020 15:46,78.089
2/13/2020 16:46,67.2836
2/13/2020 17:46,53.762
2/13/2020 18:46,47.4458
2/13/2020 19:46,42.0296
2/13/2020 20:46,36.6116
2/13/2020 21:46,38.417
