"","Plant","date","alive","elevation","aspect","slope","summer_solar_radiation","spring_solar_radiation","winter_solar_radiation","diurnal_heat","heat_load","sol_rad_aspect","terrain_ruggedness","terrain_texture","topographic_position","date_dead"
"1481","SAAP",2020-03-01,1,505.421905517578,0.0893548879017732,23.7851505279541,7856.728515625,7971.72607421875,6465.4423828125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"alive"
"1482","SAAP",2020-05-01,1,505.421905517578,0.0893548879017732,23.7851505279541,7856.728515625,7971.72607421875,6465.4423828125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"alive"
"1483","SAAP",2020-07-01,1,505.421905517578,0.0893548879017732,23.7851505279541,7856.728515625,7971.72607421875,6465.4423828125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"alive"
"1484","SAAP",2020-11-01,1,505.421905517578,0.0893548879017732,23.7851505279541,7856.728515625,7971.72607421875,6465.4423828125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"alive"
"1485","SAAP",2021-12-01,1,505.421905517578,0.0893548879017732,23.7851505279541,7856.728515625,7971.72607421875,6465.4423828125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"alive"
"1486","CEOL",2020-03-01,1,505.421905517578,0.0893548879017732,23.7851505279541,8018.20947265625,8039.94677734375,6493.68310546875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
"1487","CEOL",2020-05-01,1,505.421905517578,0.0893548879017732,23.7851505279541,8018.20947265625,8039.94677734375,6493.68310546875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
"1488","CEOL",2020-07-01,1,505.421905517578,0.0893548879017732,23.7851505279541,8018.20947265625,8039.94677734375,6493.68310546875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
"1489","CEOL",2020-11-01,0,505.421905517578,0.0893548879017732,23.7851505279541,8018.20947265625,8039.94677734375,6493.68310546875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
"1490","CEOL",2021-12-01,0,505.421905517578,0.0893548879017732,23.7851505279541,8018.20947265625,8039.94677734375,6493.68310546875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
"1491","MALA",2020-03-01,1,505.421905517578,0.0893548879017732,23.7851505279541,571.16552734375,369.184204101562,237.882171630859,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
"1492","MALA",2020-05-01,0,505.421905517578,0.0893548879017732,23.7851505279541,571.16552734375,369.184204101562,237.882171630859,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
"1493","MALA",2020-07-01,1,505.421905517578,0.0893548879017732,23.7851505279541,571.16552734375,369.184204101562,237.882171630859,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
"1494","MALA",2020-11-01,0,505.421905517578,0.0893548879017732,23.7851505279541,571.16552734375,369.184204101562,237.882171630859,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
"1495","MALA",2021-12-01,0,505.421905517578,0.0893548879017732,23.7851505279541,571.16552734375,369.184204101562,237.882171630859,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
"1496","HEWH",2020-03-01,1,496.525817871094,-0.223164994087734,21.9833641052246,664.448181152344,378.156799316406,188.44596862793,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"alive"
"1497","HEWH",2020-05-01,1,496.525817871094,-0.223164994087734,21.9833641052246,664.448181152344,378.156799316406,188.44596862793,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"alive"
"1498","HEWH",2020-07-01,1,496.525817871094,-0.223164994087734,21.9833641052246,664.448181152344,378.156799316406,188.44596862793,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"alive"
"1499","HEWH",2020-11-01,1,496.525817871094,-0.223164994087734,21.9833641052246,664.448181152344,378.156799316406,188.44596862793,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"alive"
"1500","HEWH",2021-12-01,1,496.525817871094,-0.223164994087734,21.9833641052246,664.448181152344,378.156799316406,188.44596862793,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"alive"
"1501","CEOL",2020-03-01,1,496.525817871094,-0.223164994087734,21.9833641052246,241.309951782227,218.415283203125,158.900894165039,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1502","CEOL",2020-05-01,0,496.525817871094,-0.223164994087734,21.9833641052246,241.309951782227,218.415283203125,158.900894165039,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1503","CEOL",2020-07-01,0,496.525817871094,-0.223164994087734,21.9833641052246,241.309951782227,218.415283203125,158.900894165039,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1504","CEOL",2020-11-01,0,496.525817871094,-0.223164994087734,21.9833641052246,241.309951782227,218.415283203125,158.900894165039,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1505","CEOL",2021-12-01,0,496.525817871094,-0.223164994087734,21.9833641052246,241.309951782227,218.415283203125,158.900894165039,-1.50532269477844,0.734369814395905,0.00189535459503531,193.745971679688,49.4863014221191,15.4402027130127,"may2020"
"1506","SANI",2020-03-01,1,511.906372070312,0.43458365752458,25.515604019165,9046.333984375,7984.90576171875,5199.013671875,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1507","SANI",2020-05-01,1,511.906372070312,0.43458365752458,25.515604019165,9046.333984375,7984.90576171875,5199.013671875,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1508","SANI",2020-07-01,0,511.906372070312,0.43458365752458,25.515604019165,9046.333984375,7984.90576171875,5199.013671875,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1509","SANI",2020-11-01,0,511.906372070312,0.43458365752458,25.515604019165,9046.333984375,7984.90576171875,5199.013671875,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1510","SANI",2021-12-01,0,511.906372070312,0.43458365752458,25.515604019165,9046.333984375,7984.90576171875,5199.013671875,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1511","CEOL",2020-03-01,1,505.421905517578,0.0893548879017732,23.7851505279541,8584.208984375,8011.17529296875,5622.232421875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
"1512","CEOL",2020-05-01,1,505.421905517578,0.0893548879017732,23.7851505279541,8584.208984375,8011.17529296875,5622.232421875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
"1513","CEOL",2020-07-01,1,505.421905517578,0.0893548879017732,23.7851505279541,8584.208984375,8011.17529296875,5622.232421875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
